LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
16/02273/P,Croydon,,Completed,All Other,"Demolition of existing buildings; full planning permission for the erection of a single/two storey building for use as a leisure centre including the swimming pool, erection of two blocks (Block B 5/6/8 storeys, Block C 5/7 storeys) comprising a total of 45 one bedroom, 79 two bedroom and 30 three bedroom flats, erection of a 2/3 storey terrace of 23 four bedroom houses (perimeter housing), erection of a 2/3 storey building fronting Denning Avenue comprising 10 two bedroom flats and 59.24sqm of community office space, formation of vehicular accesses onto Denning Avenue and Purley Way and provision of associated car parking; Outline planning permission for single/two storey building comprising no more than 2460sqm for use within D1 as a children's education centre with ancillary facilities and associated car parking (variation to additional condition added to planning permission reference 09/02856/P by virtue of non-material amendment application approved under reference 16/01432/DT)",206,206,Addington Road,South Croydon,CR2 8LD,01/04/2019,17/06/2019,,,3,0,3,3,3,Approved,04/07/2017,,,
DC/18/108356,Lewisham,,Completed,Prior Approval,"Prior Approval for the change of use of the Class A1 (retail) unit at ground floor level at 93 Catford Hill, SE6, to Use Class C3 (residential) to provide 1 two bedroom self-contained flat, pursuant to Class M of Part 3, Schedule 2 of the Town and Country Planning (General Permitted Development) Order 2015.",93,93,CATFORD HILL,LONDON,SE6 4LP,01/10/2018,19/04/2019,,,1,0,1,1,1,Approved,26/09/2018,,,
698/APP/2017/3447,Hillingdon,,Completed,All Other,Change of Use of first floor one bedroom flat to staff room and classroom in connection with use as a nursery and provision of an additional vehicular access and outdoor play-space,150,150,Joel Street,Northwood,HA6 1NL,05/08/2019,01/03/2020,,,0,1,-1,-1,-1,Refused,31/10/2018,,,
18/00993/AXRPA,Bromley,,Completed,Prior Approval,"Change of use of ground floor Class A2 office to residential flat (Class C3) with elevational alterations (56 day application for prior approval in respect of transport and highways, contamination, flood risk, service provision within key shopping areas, external appearance of the building under Class M, Part 3 of General Permitted Development Order).",192,192,High Street,Penge London,SE20 7QB,24/04/2019,05/09/2019,,,1,0,1,1,1,Refused,24/04/2019,,,
15/00337/VAR,Tower Hamlets,,Completed,All Other,"Application to vary conditions of planning permission 12/00210/OUT (Outline planning permission for Neptune Wharf) to allow changes to the approved scheme relating to a proposed increase in commercial floor space (additional 1101sqm GIA, including increase in B1 and D1 use floorspace and decrease in A and D2 use floor space), alterations to the arrangement of commercial uses at ground floor level, alterations to arrangement and alignment of blocks (including increases and decreases in length); alterations to the external elevations including positions and sizes of windows and materials; alteration to the heights of all blocks (maximum building heights of Blocks B, C, E and F (phase 1) increase by up to 1.0 m and reduced by 0.11m and maximum building heights of Blocks G, H, I, J, K and L (phase 2) increase by up to 1.3 m); alterations to internal layouts of residential units; omission of the residential 'bridging' elements over the canal-side and Lofthouse Square entrances; increase of two additional residential units and alterations to mix (166 X one-beds (-6), 173 X two-beds (+10), 58 X three-beds (-2) and 11 four-beds (no change)). Conditions AZ.1 (and associated Annexure 1) and AZ.3 are proposed to be amended with consequential amendments to the Section 106 Agreement","Neptune Wharf, bounded by Hertford Union Canal","Neptune Wharf, bounded by Hertford Union Canal",Wansbeck Road,,E3 2PR,01/02/2017,01/10/2019,,,2,0,2,2,2,Approved,25/11/2016,,,
19/00113/NMA,Newham,18/03/2019,Completed,All Other,Application under Section 96a of the Town and Country Planning Act 1990 (as amended) to undertake non-material amendments to permission ref. 15/00598/FUL (as amended by NMA refs: 17/00328/NMA and 17/00629/NMA) to replace the Class B1 standalone commercial space fronting Jupp Road West with an additional two-bedroom residential apartment.,High Street,High Street,High Street,Stratford,E15 2JB,12/04/2019,31/03/2025,,,1,0,1,1,1,Refused,12/04/2019,,,
18/05245/NMC,Lambeth,,Completed,All Other,"Application for a Non-Material Amendment following a grant of planning permission 12/04708/FUL (Planning application for the part demolition of Shell Centre comprising Hungerford, York and Chicheley wings, upper level walkway, removal of raised podium deck, associated structures and associated site clearance to enable a mixed use development of 8 buildings ranging from 5 to 37 storeys in height and 4 basement levels to provide up to 218,147m2 of floorspace (GIA), comprising offices (B1), residential (C3) (up to 877 units), retail (A1-A5), leisure (D2) and community/leisure uses (D1/D2), parking and servicing space, hard and soft landscaping together with the provision of a new public square, highway and landscaping works to Belvedere Road, Chicheley Street and York Road, modifications to York Road Underground station, 2 link bridges from new buildings to the existing Shell Centre Tower, reconfiguration of York Road footbridge if retained, creation of new vehicular access and other associated works, in accordance with application reference 12/04708/FUL dated 13 December 2012) granted on 05.06.2014. Amendment sought: The proposed non-material amendments relate to alterations to the internal layout of the residential units located at level 20 of Building 6 and level 10 of Building 7 and include the separation of the combined living/kitchen/dining space into two rooms and the creation of an additional bedroom within each unit. Amendment sought: Building 4A: Alterations to the design of the internal staircase located at Levels 35 and 36 and rationalisation of the party wall location, resulting in minor changes to the internal area of two apartments. Building 4B: The amalgamation of two 2-bedroom apartments located at Level 21 to create one 3-bedroom apartment. The application is accompanied with an Environmental Statement. Amended plans and documents received.) Granted on appeal decision dated 05.06.2014. The amendments relate to: the design of buildings 2 and 4B, and to the wording of Condition 13, 22, 24 and 45. The application is accompanied with a Design Report for Building 5, Amended plans and documents received. The amendments relate to alterations to Buildings 5 and 4B as well as changes to the wording of condition 45.","Shell Centre, 2 - 4","Shell Centre, 2 - 4",York Road,,SE1 7NA,01/06/2017,22/03/2021,,,2,0,2,2,2,Approved,03/01/2019,,,
4707/APP/2015/3416,Hillingdon,,Completed,All Other,Use of property as 1 x 3 bed and 1 x 2 bed self contained flats (Application for a Certificate of Lawful Development for an Existing Development),127,127,Coldharbour Lane,Hayes,UB3 3EG,01/04/2020,01/04/2020,,,2,1,1,1,1,Refused,02/11/2016,,,
15/00598/FUL,Newham,,Completed,All Other,"Application made under the provisions of the Town and Country Planning Act 1990 (England and Wales), accompanied by an ES under the Environmental Impact Assessment Regulations 2011 (as amended), seeking approval for the Demolition of existing building and redevelopment of the site to provide student accommodation (Sui Generis 511 beds), residential accommodation (Class C3 44 units), education facility (Class D1 / B1 3,150sqm GIA), and artist studios (Class B1- 688sqm GIA) within a building of max height 97.05m AOD. Provision of public realm to Lett Road/ Stratford High Street and Lett Road/Jupp Road junctions, alterations to the public highway, provision of new accesses and other associated works.",Duncan House,Duncan House,High Street,Stratford,E15 2JB,08/11/2016,01/10/2019,,,44,0,44,44,44,Approved,25/08/2016,,,
15/2440/VRC,Richmond upon Thames,,Completed,All Other,Variation of condition 2 of application 08/4792/FUL to allow for amendments including: - Introduction of clerestory windows to eastern elevation of office building; - 2 Conservation rooflights added to front (western) elevation of residential building; - 2 Conservation rooflights added to roof slope to flank wall on northern elevation.,11,11,Sandycombe Road,,TW9 2EP,01/04/2018,18/12/2019,,,4,0,4,4,4,Approved,04/08/2015,,,
68572/APP/2015/2571,Hillingdon,,Completed,All Other,"Application for a new planning permission to replace an extant planning permission in order to extend the time limit for implementation, reference 68572/APP/2012/1245 dated 02/08/2012 (Two storey, 4-bed, detached dwelling with associated parking and amenity space)",35,35,Dawley Road,Hayes,UB3 1LT,01/04/2015,15/04/2019,,,1,0,1,1,1,Approved,16/09/2015,,,
18/03243/VAR,Newham,,Completed,All Other,Section 73 application to vary Condition 3 (Affordable housing) to reflect a change of tenure from 5 x shared ownership units to 5 x London Affordable Rented Units comprising 4 x 2 bed and 1 x 3 bed attached to planning permission 16/03257/VAR dated 7th December 2017 which granted permission for: Application under Section 73 to vary Condition 3 (housing tenure) attached to planning permission 14/02440/LA3 dated 17th February 2015 (as amended by nonmaterial amendment planning reference 16/02919/NONMAT approval dated 3rd October 2016).,Land at,Land at,Stracey Road,Forest Gate,E7,01/04/2018,31/03/2020,,,5,0,5,5,5,Approved,14/03/2019,,,
16/05234/FULL1,Bromley,,Completed,All Other,Erection of 3 x two/three storey terraced dwellings with associated car parking and landscaping,Land Adjacent 29,Land Adjacent 29,Chesterfield Close,Orpington,BR5 3PG,20/07/2018,20/08/2019,,,3,0,3,3,3,Refused,31/08/2017,,,
2015/0031,Hackney,,Completed,All Other,Erection of a single storey extension above the existing three storey rear part of the building to create 1 x 1 bed self contained flat (use class C3),112,112,Kingsland Road,,E2 8DP,11/01/2019,10/12/2019,,,9,8,1,1,1,Refused,19/01/2016,,,
16/00110/COU,Newham,,Completed,All Other,ppeal against the refusal of planning permission for the enlargement and creation of 1 x 2 bedroom flat within the roofspace at 2nd floor level | 71 Carnarvon Road Stratford,71,71,Carnavon Road,Stratford,E15 4JW,01/04/2017,31/03/2020,,,1,0,1,1,1,Refused,24/08/2016,,,
16/02632/DET,Bromley,,Completed,All Other,"Details of appearance, landscaping, layout and scale pursuant to outline permission DC/14/03398/OUT granted planning permission on Appeal on 27 July 2015 for demolition of existing buildings and redevelopment to provide a new barn and on site linked residential unit and erection of 9 additional private dwellings for market housing with associated landscaping and parking.",Bromley Common Liveries Cameron Buildings,Bromley Common Liveries Cameron Buildings,Bromley Common,Bromley,BR2 8HA,26/06/2017,03/05/2019,,,9,0,9,9,9,Approved,17/08/2016,,,
17/04601/AXRPA,Bromley,,Completed,Prior Approval,"Change of use of ground floor from retail Class A1 to residential Class C3 dwellinghouse to form a one bedroom unit (56 day application for prior approval in respect of transport and highways, contamination, flooding risks, provision of shops and external appearance under Class M Part 3 of the GPDO).",146,146,Maple Road,Penge,SE20 8JB,13/09/2018,13/02/2020,,,1,0,1,1,1,Refused,13/09/2018,,,
16/6565/FUL,Barnet,,Completed,All Other,Erection of a single storey dwelling house. Associated car parking and amenity space,Rear of 74-76,Rear of 74-76,Lyonsdown Road,Oakleigh,EN5 1JL,01/03/2018,23/09/2019,,,1,0,1,1,1,Refused,28/06/2017,,,
P1577.06,Havering,,Completed,All Other,Conversion of loft including change from hip roof to gable including front and rear dormer windows to create self contained flat unit,80,80,Heath Park Road,Romford,RM2 5XA,25/05/2007,09/05/2019,,,1,0,1,1,1,Refused,22/02/2007,,,
17/04727/FUL,Croydon,,Completed,All Other,Construction of a new mansard roof to provide 2 one bedroom flats; erection of aluminium-framed glazed roof extension over existing staircase.,"1A, 1B and 1C","1A, 1B and 1C",Selsdon Road,South Croydon,CR2 6PU,01/04/2019,18/08/2019,,,2,0,2,2,2,Refused,13/09/2018,,,
17/00915/FUL,Lambeth,,Completed,All Other,"Change of use of the first floor to 3 self contained flats (Use Class C3), including the erection of rear extension and private amenity area, together with the erection of a new commercial unit (Use Class B1) to the rear at ground floor level, and the provision of cycle and bin storage, along with internal and external alterations. (Re-submission).",296 - 298,296 - 298,Brixton Road,,SW9 6AG,17/11/2019,15/02/2020,,,3,0,3,3,3,Approved,31/01/2018,,,
2017/1009,Hackney,,Completed,All Other,Erection of single storey extension at main roof level to the existing four storey building including the creation of terrace to provide an additional two bedroom flat.,2,2,John Campbell Road,,N16 8JZ,11/05/2018,10/06/2019,,,1,4,-3,-3,-3,Refused,12/12/2017,,,
16/08432/FULL,Westminster,,Completed,All Other,"Use of basement, ground and first floors as public house (Class A4). Use of second and third floors of No. 29 for residential use (Class C3) and construction of fourth floor roof extension to create two residential flats (1x 1 bed and 1 x 2 bed flats), and associated external alterations, including installation of an air conditioning unit and air intake duct at first floor and replacement extract duct to rear elevation from first floor to roof level.",27 - 29,27 - 29,Catherine Street,,WC2B 5JS,18/07/2019,25/03/2020,,,2,0,2,2,2,Approved,08/08/2017,,,
PA/15/00286,Tower Hamlets,,Commenced,All Other,"Details of all reserved matters (Access, Appearance, Landscaping, Layout and Scale) pursuant to outline planning permission ref PA/13/02966 dated 24/12/2014 relating to the following areas of the Wood Wharf Masterplan: i. Development Plots E1/E2 and E3/E4; ii. Ground and above ground infrastructure, streets, open spaces, landscaping and public realm within Development Zone E; and iii. Ground and above ground infrastructure, streets, open spaces, landscaping and public realm outside Development Zones but linked to i and ii above, Comprising 797 residential units and ancillary guest accommodation (Use Class C3), 2,116 sqm (GIA) of flexible retail, community and leisure uses (Use Class A1-A5, D1 and D2), 46 sqm (GIA) of office uses (Class B1), 2,378 sqm (GIA) ancillary circulation, infrastructure, streets, open spaces, landscaping, public realm, parking, servicing and utilities.","Wood Wharf RM03 - Plots E1,E2,E3,E4","Wood Wharf RM03 - Plots E1,E2,E3,E4",Prestons Road,,E14 9SF,09/11/2016,,,,797,0,797,797,329,Approved,18/01/2016,,,
2017/6357,Wandsworth,,Completed,All Other,Demolition of existing church and erection of 2 x two storey (plus roof) 4-bedroom houses with associated landscape and boundary treatment.,Putney Evangelical Church,Putney Evangelical Church,Sefton Street,,SW15 5AT,22/01/2019,31/03/2020,,,2,0,2,2,2,Refused,22/01/2019,,,
18/03242/VAR,Newham,,Completed,All Other,Section 73 application to delete Condition 3 (Affordable housing) attached to planning permission 16/03256/VAR dated 7th December 2017 which granted permission for: Application under 73 to vary Condition 3 (housing tenure) attached to planning permission Ref. 14/02403/LA3 (as amended by non-material amendment ref. 16/02918/NONMAT approval dated 28th September 2016).,659- 663,659- 663,Romford Road,Manor Park,E12 5AD,31/03/2019,31/03/2020,,,7,0,7,7,7,Approved,14/03/2019,,,
2017/6877,Wandsworth,,Completed,All Other,"Alterations to east elevation fenestration and installation of replacement air conditioning units with acoustic screening at first floor level, in connection with change of use of rear parts of basement, ground and first floors from restaurant (class A3) to residential (class C3) to provide 1 x 1-bedroom flat with roof terrace.",362,362,Old York road,,SW18 1SP,05/02/2018,30/09/2019,,,1,0,1,1,1,Approved,19/03/2018,,,
PA/17/02056,Tower Hamlets,,Completed,All Other,"Change of use of existing sixth form school (Use Class D1) to provide 39 residential dwellings (Use Class C3) comprising 13 x 1 bedroom,13 x 2 bedroom, 12 x 3 bedroom and 1 x 4 bedroom units with communal amenity space. Part demolition and replacement of existing infill building and refurbishment of Grade II Listed Building. (Variation of condition 2 of planning permission reference PA/16/03334 granted on 26/11/2013. Variation sought: to allow the addition of three self-contained units within the built envelope and minor changes to the roof form with the addition of 2 conservation style roof lights)",Former Central Foundation Girls School Lower School,Former Central Foundation Girls School Lower School,College Terrace,,E3,01/03/2019,10/04/2019,,,3,36,-33,-33,-33,Approved,04/01/2019,,,
13/00808/DET,Lambeth,,Completed,All Other,"Approval of Details, pursuant to condition 13 (Details of Residential Accommodation for Precinct B6) outline permission 06/03680/OUT(Residential-led mixed use regeneration scheme of approximately 36 hectares of land comprising the demolition of buildings; the refurbishment of retained housing stock and the construction of new residential buildings; an elderly extra care facility and ancillary community and commercial buildings for uses falling within Classes A1, A2, A3, A4, A5, B1, D1, D2, and sui generis uses. Car, motorcycle and bicycle parking; the provision of a Local Parks and public open space, landscaping, public realm improvements; a bus pick-up and set-down area and bus driver facility; Energy services accesses and highways improvements) granted on 11.09.2008. Precinct B6 is located at 35-74 Muller Road.",Land at Clarence Avenue (Clapham Park B6),Land at Clarence Avenue (Clapham Park B6),Poynders Road,,SW2,01/02/2016,15/12/2019,,,91,62,29,29,29,Approved,06/03/2014,,,
17/00382/FULL1,Bromley,,Completed,All Other,Proposed 2 storey three bedroom end of terrace dwellinghouse (attached to No. 55),55,55,Kechill Gardens,Hayes,BR2 7NB,06/03/2019,30/01/2020,,,1,0,1,1,1,Refused,19/07/2017,,,
17/1847,Brent,,Completed,All Other,"Variation of condition 2 (approved plans) to allow the following changes: Removal of proposed basement Change from a two bedroom house to a one bedroom house Full Planning Permission reference 15/0507 dated 7 April, 2015, for Proposed subdivision of existing plot, demolition of existing detached building, and erection of a detached single-storey 2-bedroom dwelling house with a converted loft space and basement level, on land n/t 2a Shaftesbury Avenue, with associated off-street parking, bin store and replacement sliding front gate to the frontage.",2,2,Shaftesbury Avenue,,HA3 0QX,20/09/2017,01/04/2020,,,1,0,1,1,1,Approved,11/07/2017,,,
DC17/100225,Lewisham,,Completed,Prior Approval,"Prior approval for the change of use from office (B1a) to residential (C3) in the form of six self-contained flats on the ground and lower ground floors of 329 Baring Road SE12, and to Haywood House at the rear, pursuant to Class O of Part 3 of Schedule 2 of the Town and Country Planning (General Permitted Development) Order 2015.",329,329,BARING ROAD,,SE12 0DZ,01/04/2019,21/10/2019,,,6,0,6,6,6,Approved,05/05/2017,,,
PA/16/03526,Tower Hamlets,,Completed,All Other,"An application for a Minor-Material Amendment to planning permission ref. PA/15/01955 (dated 13/11/2015) in relation to the development of the South East block comprising a podium block between 6-12 storeys and three towers of 21 storeys, 22 storeys and 23 storeys to provide 418 residential units (use class C3), 3,398sqm (GEA) of flexible commercial space including a health centre (use class A1, A2, A3, B1A and D1), public open space and associated landscaping, surface car parking, cycle parking and related infrastructure and associated works, to vary condition 2, in order to reconfigure internal floorspace to provide 438 residential units through a net additional 18 studio units, a net additional 7 one-bedroom units and a reduction of 5 three-bedroom units plus amendments to the glass enclosures at roof top level, removal of the mezzanine floors from social rented units, alterations to windows and entrances on the Gower Walk elevation, changes to the detailed fenestration on the 10th","South East Block, 74","South East Block, 74",Alie Street,,E1 8NZ,20/07/2016,09/03/2020,,,25,0,25,25,25,Approved,08/06/2017,,,
2017/4107,Hackney,,Completed,All Other,"Erection of four storey extension and enlargement of existing basement to provide flexible A1/B1 retail (use class A1) office (use class B1) at basement and ground floor, and 8 self-contained dwellings (use class C3) on the upper floors comprising 2 x 1 bed, 4 x 2 bed and 2 x 3 bed units.",99-101,99-101,Kingsland Road,,E2 8AG,01/04/2019,04/11/2019,,,8,0,8,8,8,Refused,10/08/2018,,,
62276/APP/2017/3449,Hillingdon,,Completed,All Other,"Two storey, 3-bed, attached dwelling with associated parking and amenity space.",2,2,The Thicket,West Drayton,UB7 8AS,10/12/2018,01/07/2019,,,1,0,1,1,1,Refused,11/07/2018,,,
15/02718,Newham,,Completed,All Other,Variation of Condtion 2 (Approved Documents) attached to planning permission 15/00574/FUL dated 30 April 2015 - to build a roof top apartment to create addition 1 x 2 bed.,51,51,Church Street,Stratford,E15 3JR,01/04/2018,31/03/2020,,,1,0,1,1,1,Approved,27/11/2015,,,
70766/APP/2016/4283,Hillingdon,,Completed,Prior Approval,Change of use from office (Use Class B1(a) to 9 flats (Use Class C3) (Prior Approval),12-14 Bentinck Court,12-14 Bentinck Court,Bentinck Road,West Drayton,UB7 7RQ,17/10/2018,04/09/2019,,,9,0,9,9,9,Refused,04/07/2017,,,
16/10944/FULL,Westminster,,Completed,All Other,Use of the building as a single family dwelling house (Class C3). Removal of the rear fire escape staircase and internal and external alterations to facilitate new roof terrace. Installation of external air conditioning unit at roof level.,21,21,Queen Anne's Gate,,SW1H 9BU,10/01/2017,08/07/2019,,,1,0,1,1,1,Approved,10/01/2017,,,
2017/3219,Hackney,,Completed,All Other,"Erection of a single storey rear extension at ground floor level together with associated works including the provision of a rear roof terrace at first floor level to facilitate conversion of 1No. commercial unit (A1 retail) at ground floor level and 1No. self-contained residential unit at first and second floor levels into 1No. commercial unit (A1 retail) at ground floor level and 2No. self contained residential units, one at ground floor level and one at first and second floor levels, including change of use of rear of commercial unit from A1 Use Class (retail) to C3 Use Class (dwellinghouses)",346,346,Queensbridge Road,,E8 3AR,01/04/2019,30/09/2019,,,1,0,1,1,1,Refused,26/11/2018,,,
18/00835/FUL,Lambeth,,Completed,All Other,Erection of a fifth floor to provide an additional 3 bed penthouse apartment (Use Class C3).,202 And 204,202 And 204,Kennington Park Road,,SE11 4BT,20/08/2019,30/01/2020,,,1,0,1,0,1,Refused,04/04/2019,,,
PA/15/01826,Tower Hamlets,,Completed,All Other,"Submission of reserved matters pursuant to Condition 1 (details of siting, layout, scale, design and external appearance of the buildings, the means of access thereto and landscaping of the site), and partial approval of details pursuant to Condition 43 - (titled reserved matters further information) Sub-sections (a), (b) , (c), (d) (e), (f), (h) and (i) and partial discharge of Condition 25 (land contamination) Sub-Sections (a), (b), and (c) for the development of Phase 3 of the Aberfeldy New Village Outline Planning Permission (PA/15/00002) approved in June 2015 comprising demolition of Arapiles House, Athenia House, Jones House, Adams House, Sam March House, Theseus House and Trident House and creation of four residential blocks between 3 to 10 storeys, with a total of 344 new dwellings (21 x studio, 122 x 1 bed, 162 x 2 bed, 30 x 3 bed, 4 x 4 bed, 3 x 5 bed and 2 x 6 bed), a health centre facility, a pharmacy, a community/youth centre facility, retail spaces (618sq.m) and energy centre, public open space, car parks, cycle parking and new public open space, car parks, cycle parking and temporary works or structures and associated utilities/services required by the development.",Aberfeldy Estate Phase 3,Aberfeldy Estate Phase 3,Abbott Road,,E14 0PG,01/08/2017,15/01/2024,,,295,0,295,295,295,Approved,13/11/2015,,,
585/APP/2015/2657,Hillingdon,,Completed,All Other,"Erection of 249 dwellings comprising 3 studio apartments, 92 x 1-bed apartments, 130 x 2 bed apartments, 24 x 3 bed apartments together with associated parking and landscaping, and all details required by Conditions 2 and 3 relating to the reserved matters of layout, scale, appearance and landscaping.",Former RAF Uxbridge Town Centre Extension (East),Former RAF Uxbridge Town Centre Extension (East),Hillingdon Road,Uxbridge,UB10 0FY,24/04/2017,23/05/2019,,,249,0,249,249,249,Approved,21/12/2015,,,
2012/0506,Hackney,,Completed,All Other,"Demolition of 5 Ravey Street and rear parts of 61-63 Great Eastern Street in conjunction with the development of a three to six storey Hotel (Class C1 use) with ancillary restaurant, bar, spa and meeting room facilities together with change of use from A4 to C3 to the upper storeys plus refurbishment of 93 Leonard Street ('The Griffin Public House') along with associated works. (Application in conjunction with Listed Building Application reference 2012/0509 and Conservation Area Consent Application reference 2012/0508).",61-67,61-67,Great Eastern Street,,EC2A 3HS,01/10/2015,01/09/2019,,,2,1,1,1,1,Approved,15/01/2013,,,
2018/1879,Wandsworth,,Completed,All Other,Use of part of the ground floor as retail (Class A1) as a mini cab (Sui Generis) and rear part as residential living accommodation (Class C3).,11,11,Chestnut Grove,,SW12 8JA,01/09/2016,01/05/2019,,,1,0,1,1,1,Refused,01/05/2019,,,
17/10779/FULL,Westminster,,Completed,All Other,"Variation of Condition 1 of planning permission dated 29 April 2016 (RN: 15/11007) for redevelopment of site spanning 221-235 Lanark Road and land to the north of 235 Lanark Road, involving demolition of existing buildings and erection part 3, part 4, part 5 storey building, plus lower ground floor, containing a community/sports building (Use Class D1/D2) and associated plant at the north end of the site, and 67 residential units (Class C3) (private and affordable) across the remainder of the site and across the top floor of the proposed community/sports building, together with car parking, landscaping and associated works. Reconfiguration of front curtilage of the Scottish Towers (Glasgow House, Falkirk House, Edinburgh House) to provide additional parking, re landscaping and associated works. Removal of existing trees and replacement tree planting; Namely to change the 6 private 3-bed duplex units at ground and lower ground level into into 12x2bedrooom units (7x 2bedroom private units and 5x2bedroom intermediate rent units), and associated external alterations.","Dev Site At 221-235 Lanark Rd, Land To N Scottish Towers","Dev Site At 221-235 Lanark Rd, Land To N Scottish Towers",Maida Vale,,W9,14/06/2018,31/03/2020,,,73,0,73,73,73,Approved,14/06/2018,,,
2019/0921,Wandsworth,,Completed,All Other,"Variation of S106 agreement pursuant to planning permission dated 17/09/2015 Ref:2014/6746 (Erection of three 10-storey blocks, linked at ground and first floor lvels, to provide a mixed commercial and residential development on the existing car park site comprising a total of 470sq.m of commercial floorspace (Class A1, A2, A3, B1, D1 or D2) within commercial units at ground floor level, 31 car parkng spaces at first floor, and 85 residential units ( 15 x 1-bedroom, 61 x 2-bedroom and 9 x 3-bedroom) units on the upper eight storeys (including 19 affordable housing units) with balconies or winter gardens. The proposal also includes associated cycle parking, landscaping and other works, including a new sub-station and the provision f a publicly accessible pocket park at the western end of the site) to allow the swapping of an affordable unit with a private unit, maintaining the same overall dweling mix and number of affordable units.",Car Park and Land South of,Car Park and Land South of,Osiers Road,,SW18,23/09/2019,16/03/2020,,,39,0,39,39,39,Approved,23/09/2019,,,
1297/17,Redbridge,,Completed,All Other,Demolish rear and side parts of existing building and use as single dwelling. Erection of 1x3 bedroom two storey dwelling . (Summary),264,264,Perth Road,Ilford,IG2 6DY,06/07/2018,19/06/2019,,,1,0,1,1,1,Refused,22/11/2017,,,
PA/16/02139,Tower Hamlets,,Commenced,All Other,"Application for approval of reserved matters pursuant to Condition 2(b) for Buildings B, C, D, E and F, to discharge matters of scale, appearance and landscaping of the outline area, attached to Planning Permission PA/15/02904 (which amended original planning permission ref: PA/10/01864/LBTH) dated October 21st 2016. This application is accompanied by a Supplementary Environmental Report to the previously approved Environmental Statement and addendums, for the purposes of Environmental Impact Assessment.",Leamouth Peninsula North,Leamouth Peninsula North,Orchard Place,,E14,11/04/2015,,,,728,0,728,728,512,Approved,25/01/2017,,,
4419/17,Redbridge,,Completed,All Other,Erection of 1x2 bedroom bungalow. (Summary),7,7,Tudor Crescent,Ilford,IG6 2RH,26/11/2018,08/08/2019,,,1,0,1,1,1,Refused,11/06/2018,,,
2017/6397,Wandsworth,,Completed,All Other,Change of use of the upper floor into a three-bedroom flat and creation of a new residential entrance. Ground and basement floors to be retained as a public house.,The Stag Public House 96,The Stag Public House 96,Westbridge Road,,SW11 3PH,01/08/2019,20/03/2020,,,1,0,1,1,1,Refused,20/08/2018,,,
2014/4665,Wandsworth,,Commenced,All Other,"Demolition of all existing buildings and structures on site with the exception of (1) railway viaducts (2) 177 Battersea Park Road (3) two-storey extension to western railway viaduct at 276 Queenstown Road and (4) Queenstown Road Train Station; redevelopment of the site to provide a mixed-use development within new buildings from 1-18 storeys (maximum 60.3m high) and refurbished railway arches; providing 290 residential units; 3,676sq.m of flexible retail, office, community use floorspace (use class A1-A3/B1/D1); a new replacement two-form primary school and nursery with multi-use games area (use class D1); new pedestrian access from Patcham Terrace into Queenstown Road Train Station, and new public space and associated landscaping and highways works. An Environmental Statement has been submitted with the application under the Town and Country Planning (Environmental Impact Assessment) Regulations 2011. Applications for listed building consent for the elements of the works concerning Queenstown Road station (ref.2014/4687), and Battersea Park Railway Bridge (ref. 2014/4688) are submitted concurrently.",Battersea Park East,Battersea Park East,Queenstown Road,,SW8 4BP,14/09/2015,,,,290,0,290,290,290,Approved,12/03/2015,,,
45200/APP/2017/327,Hillingdon,,Completed,All Other,"Variation of condition 2 (Accordance with approved plans) of planning permission ref: 45200/APP/2016/3886 dated 25-01-2017: Variation of conditions 2 (Accordance with approved plans), 15 (Pedestrian Link) and 23 (Car Parking Stackers) of planning permission ref: 45200/APP/2014/3638 dated 10-12-2015: Demolition of all existing buildings on the site enclosed by Bentinck Road and Tavistock Road (as shown outlined in red on the submitted application site plan) including Globe House, Globe Court, Padcroft Works, the former Dairy Crest dairy and TiGi Warehouse and comprehensive redevelopment to provide three buildings rising from three to eight storeys comprising 308 residential units, 175 sqm of Class B1 floorspace, public and private amenity space, hard and soft landscaping and lower ground floor parking space for 293 vehicles, to allow the addition of 7 residential units within the approved floorspace.",Padcroft Works,Padcroft Works,Tavistock Road,Yiewsley,UB7 7RQ,10/12/2015,04/12/2020,,,315,0,315,315,315,Approved,12/10/2017,,,
17/03930/FULL1,Bromley,,Completed,All Other,"Erection of one, 4-bed attached dwelling (amendments to planning permission reference 16/01129 (allowed at appeal) to include amendment to roofline, additional single storey rear extension and loft conversion) to 53 Kechill Gardens Hayes Bromley BR2 7NB",53,53,Kechill Gardens,Bromley,BR2 7NB,01/05/2019,17/02/2020,,,1,0,1,1,1,Approved,16/11/2017,,,
5782/17,Redbridge,,Completed,All Other,Two storey side extension to create 1x1 bedroom dwelling. (Summary),102,102,Arrowsmith Path,Chigwell,IG7 4PG,01/10/2019,31/03/2020,,,1,0,1,1,1,Refused,07/12/2018,,,
