LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
15/1888,Brent,,Completed,All Other,Certificate of Lawfulness for retention of 2 existing self-contained flats to the ground floor,,,High Road,London,NW10 2JN,29/06/2015,29/06/2015,,,2,1,1,1,1,Approved,29/06/2015,,,
DC14/088153,Lewisham,,Completed,All Other,The alteration and conversion of the first floor at 32 Marischal Road SE13 to provide a two bedroom self contained flat.,32,32,MARISCHAL ROAD,,SE13 5LG,15/03/2015,10/07/2015,,,1,3,-2,-2,-2,Approved,18/09/2014,,,
15/05647/LDCE,Lambeth,,Completed,All Other,Application for the Certificae of Lawful Use existing with respect to the ground floor flat has been utilised as 2 separate dwellings,34,34,Kempshott Road,,SW16 5LQ,30/11/2015,30/11/2015,,,2,1,1,1,1,Approved,30/11/2015,,,
12/02837/FUL,Lambeth,,Completed,All Other,Demolition of existing first and second floors and the erection of a three storey extension (above ground floor level) to provide 9 self contained flats along with the provision of a roof level amenity space and solar panels/PV at proposed roof level including installation of a new shopfront and associated cycle storage and refuse store at ground floor level.,435-437,435-437,Coldharbour Lane,,SW9 8LN,01/09/2013,01/05/2015,,,9,2,7,7,7,Approved,18/12/2012,,,
15/3711,Brent,,Completed,All Other,"Erection of a two storey and single storey side extension and sub-division of the site to form two separate dwellinghouses (2 x 3 bed), including new vehicle crossover and associated car parking, bin stores, fencing and landscaping",SIDMOUTH LODGE,SIDMOUTH LODGE,Sidmouth Road,,NW2 5JJ,01/12/2015,01/06/2016,,,2,1,1,1,1,Approved,16/11/2015,,,
13/02135/P,Croydon,,Completed,All Other,Alterations; conversion to form 2 two bedroom and 1 one bedroom flats; erection of single storey rear extension,1 Avenue Court,1 Avenue Court,The Avenue,Coulsdon,CR5 2BN,22/08/2013,31/03/2016,,,3,2,1,1,1,Approved,22/08/2013,,,
DC14/087462,Lewisham,,Completed,All Other,"The construction of a mansard roof extension at 1 Harton Street SE8 together with a three storey extension to the rear, in connection with the change of use, alteration and conversion and reconfiguration to provide 8, one bedroom self-contained flats, 3 two bedroom self-contained flats and a three bedroom town house, together with alterations to the front elevation and the extension of the existing extract flue to the rear.",1,1,HARTON STREET,,SE8 4DD,01/02/2015,01/05/2015,,,12,3,9,9,9,Approved,17/07/2014,,,
12/1272,Richmond upon Thames,,Completed,All Other,Construction of 2 new houses and conversion of existing property into 3 apartments including a single storey side extension and roof additions,34,34,Oak Avenue,,TW12 3QN,24/07/2013,30/10/2015,,,5,1,4,4,4,Approved,24/07/2013,,,
DC14/087031,Lewisham,,Completed,All Other,"The construction of first and second floor extensions to the rear of 39 Wastdale Road SE23, to provide 1 two bedroom and 1 three bedroom self-contained maisonettes, together with the formation of a second floor roof terrace and secure cycle storage.",39,39,WASTDALE ROAD,,SE23 1HN,01/05/2015,10/01/2019,,,2,2,0,0,0,Approved,12/01/2015,,,
15/1237,Brent,,Completed,All Other,Certificate of lawfulness for existing use as 2 x 1 bedroom self-contained flats.,28,28,Norton Road,Wembley,HA0 4RF,19/05/2015,19/05/2015,,,2,1,1,1,1,Approved,19/05/2015,,,
13/12526/FUL,Kingston upon Thames,,Completed,All Other,"Use of ground floor as for either Cass A1, Class A2, or Class B1 use; and change of use of rear part of ground floor and basement to residential (Class C3) with rear extension at lower ground level to create a two bedroom duplex flat. Alterations to existing maisonette at 1st and 2nd floors to provide one x 1 bedroom flat and one studio flat.",131,131,RICHMOND ROAD,,KT2 5BZ,19/09/2014,19/08/2015,,,3,1,2,2,2,Approved,19/09/2014,,,
DC15/091500,Lewisham,,Completed,All Other,Certificate of Lawfulness (Existing) in respect of the established use of 114 Catford Hill SE6 as two self-contained flats (Flats A & B),114,114,CATFORD HILL,,SE6 4PT,21/10/2015,21/10/2015,,,2,1,1,1,1,Approved,21/10/2015,,,
12/04605/FULL,Westminster,,Completed,All Other,Internal and external alterations including infilling of basement level courtyard at 11 Mansfield Street with terrace at ground floor level and installation of plant enclosure and rooflight to main roof. Use of 11 and 13 Mansfield Street and 7 and 8 Mansfield Mews as a single family dwelling (Class C3).,11 and 13,11 and 13,Mansfield Street,,W1G 9NZ,29/02/2016,01/03/2017,,,1,2,-1,-1,-1,Approved,10/01/2013,,,
13/04868/FULL,Westminster,,Completed,All Other,"Conversion of 12 residential units (3x one-bedroomed, 7x two-bedroomed and 2x three-bedroomed) into 10 residential units (7x two-bedroomed and 3x three-bedroomed). (Site includes 48-50 Mortimer Street)",46,46,Mortimer Street,,W1W 7RL,01/01/2015,01/07/2015,,,10,12,-2,-2,-2,Approved,17/02/2014,,,
15/5569,Brent,,Completed,All Other,Certificate of Lawfulness for existing use as 3 self-contained flats to the lower ground floor ( flat 1 2-bed) (flat 2 1 bed) (flat 3 2 bed) Note: Flat 2 has not been given previous permission under 09/2481.,"Flat 2, 10","Flat 2, 10",Brondesbury Road,London,NW6 6AS,15/02/2016,15/02/2016,,,3,1,2,2,2,Approved,15/02/2016,,,
14/P3176,Merton,,Completed,All Other,"CONVERSION TO PROVIDE 2 X 1 BEDROOM FLATS INCLUDING THE ERECTION OF A SINGLE STOREY REAR EXTENSION, A REAR ROOF EXTENSION AND 3 ROOF LIGHTS TO THE FRONT ROOF SLOPE.",166,166,Middleton Road,Morden,SM4 6RW,01/06/2015,19/03/2016,,,2,1,1,1,1,Approved,09/01/2015,,,
15/00619,Newham,,Completed,All Other,Certificate of lawfulness for the existing use as 1 x self contained flat on first floor.,598,598,Barking Road,Plaistow,E13 9JY,24/04/2015,24/04/2015,,,1,1,0,0,0,Approved,24/04/2015,,,
15/01755,Newham,,Completed,All Other,Certificate of lawfulness for existing use as 2x 1bed self contained flats,31,31,Kempton Road,East Ham,E6 2LD,13/08/2015,13/08/2015,,,2,1,1,1,1,Approved,13/08/2015,,,
142853,Brent,,Completed,All Other,"Conversion of flats back into a single dwellinghouse, demolition of existing detached garage and erection of two storey side and part rear extension and part single storey rear extension, 1 side dormer window, 1 rear dormer window with juliet balcony, and 1x front, x1 rear and x5 side rooflights and associated forecourt landscaping",9,9,"Coverdale Road,","London,",NW2 4DB,08/12/2014,08/12/2015,,,1,2,-1,-1,-1,Approved,31/10/2014,,,
15/2632,Brent,,Completed,All Other,"Conversion of the 2 flats back into a single family dwellinghouse to include a single storey side and rear extension, new sliding doors to the ground floor rear elevation and associated works to the front boundary wall",76A & 76B,76A & 76B,Leighton Gardens,London,NW10 3PU,11/01/2016,01/04/2016,,,1,2,-1,-1,-1,Approved,15/09/2015,,,
14/03527/P,Croydon,,Completed,All Other,Demolition of no 173; erection of 10 four bedroom semi detached houses at rear; formation of access road and provision of associated parking,Rear Of 169 - 183,Rear Of 169 - 183,Brighton Road,Purley,CR8 4HE,17/10/2014,03/11/2015,,,10,1,9,9,9,Approved,17/10/2014,,,
15/03213/LDCE,Lambeth,,Completed,All Other,"Application for a Certificate of Lawful Development (Existing) with respect to three self-contained flats (Flats A, D and E).",123,123,Railton Road,,SE24 0LT,10/08/2015,10/08/2015,,,3,1,2,2,2,Approved,10/08/2015,,,
DC12/080842,Lewisham,,Completed,All Other,"The conversion of four units into two units including the formation of a new external staircase in the side elevation, installation of double doors in the rear elevation at 1 Baring Road SE12, together with replacement walls with railings to the front and rear boundaries and new roof covering.",1,1,BARING ROAD,,SE12 0JP,08/01/2013,09/04/2015,,,2,4,-2,-2,-2,Approved,12/09/2012,,,
DC15/094469,Lewisham,,Completed,All Other,"Lawful Development Certificate (Existing) in respect of the use of the live/work unit at Flat 305, California Building, Deals Gateway, SE13, as a two bedroom flat.","FLAT 305, CALIFORNIA BUILDING","FLAT 305, CALIFORNIA BUILDING",DEALS GATEWAY,,SE13 7SF,26/01/2016,26/01/2016,,,1,1,0,0,0,Approved,26/01/2016,,,
15/03397/FULL,Westminster,,Completed,All Other,"Use of 14 and 15 Brunswick Mews as one residential unit (Use Class C3) with associated external alterations including the installation of Juliet balconies on the front and rear elevations at first floor level, raising of parapet wall to the rear installation of 1no satellite dish and installation of rooflight to roof. (SITE INCLUDES 15 Brunswick Mews)",14,14,Brunswick Mews,,W1H 7FB,01/09/2015,31/03/2016,,,1,2,-1,-1,-1,Approved,16/06/2015,,,
15/1215,Brent,,Completed,All Other,Certificate of lawfulness for existing use of the first floor of the dwellinghouse as two self contained flats (1x 1bed and 1x studio),,,High Road,London,NW10 2RY,19/05/2015,19/05/2015,,,2,1,1,1,1,Approved,19/05/2015,,,
13/01847/FULL1,Bromley,,Completed,All Other,"Roof alterations to include velux windows, elevation alterations, part one/two storey rear extensions, conversion of first floor, second floor and roof space to provide 1 no x 1 bed and 7 no x 2 bed self-contained units with roof terrace garden areas, 6 parking spaces, cycle and refuse storage.",131 - 133,131 - 133,High Street,West Wickham,BR4 0LU,08/03/2013,29/02/2016,,,8,2,6,6,6,Refused,25/09/2013,,,
13/2007/FUL,Richmond upon Thames,,Completed,All Other,Extensions and alterations to 37 and 37a Lonsdale Road including the formation of a single dwelling,37-37A,37-37A,Lonsdale Road,,SW13,01/09/2014,30/11/2015,,,1,2,-1,-1,-1,Approved,23/05/2014,,,
2012/4668,Wandsworth,,Completed,All Other,Alteration and extension to rear mansard roof extension to include raising the ridge by 340mm; erection of single-storey side extension together with alterations in connection with the conversion from two flats to one dwelling. Removal of garden pavilion and erection a single-storey building in rear garden.,60,60,Bucharest Road,,SW18 3AR,23/09/2013,31/03/2016,,,1,2,-1,-1,-1,Approved,18/12/2012,,,
12/3380,Brent,,Completed,All Other,Conversion of a ground floor 2-bedroom unit into a three bedroom unit and the conversion of first floor flat 3-bedroom unit into two 1-bed units (CAR-FREE DEVELOPMENT).,11A & 11B,11A & 11B,Harlesden Gardens,London,NW10 4EY,30/03/2015,19/05/2015,,,3,2,1,1,1,Approved,30/03/2015,,,
2013/4250,Hackney,,Completed,All Other,"Retrospective application for erection of rear ground floor single storey extension; rear first floor extension to back addition / outrigger, to form two self-contained flats at ground and first floor level (2 x 1-bed).",88,88,Cricketfield Road,,E5 8NS,24/06/2015,24/06/2015,,,2,1,1,1,1,Refused,24/06/2015,,,
14/03538/FULL1,Bromley,,Completed,All Other,Conversion of upper floor maisonette to form 2 one bedroom flats and cycle/refuse store at rear.,9a,9a,Windsor Drive,Orpington,BR6 6EZ,14/09/2015,23/02/2016,,,2,1,1,1,1,Refused,07/11/2014,,,
2010/1395,Hackney,,Completed,All Other,Erection of a ground floor rear extension to enlarge existing unit together with elevational alterations to the front and rear of the premises and excavation of basement and creation of front and rear lightwells to create an additional 1 bed unit at basement level.,26,26,Alexandra Grove,,N4 2LF,10/12/2012,22/08/2017,,,7,6,1,1,1,Approved,17/08/2010,,,
14/11113/FULL,Westminster,,Completed,All Other,"Erection of mansard roof extension and fenestration changes in connection with the use of building (currently used as office and flat) as a single family dwelling house, and relocation of air conditioning units with acoustic enclosure.",39,39,Lancaster Mews,,W2 3QF,18/01/2016,04/03/2017,,,1,1,0,0,0,Approved,04/03/2015,,,
13/P3310,Merton,,Completed,All Other,DEMOLITION OF EXISTING BUNGALOW AND ERECTION OF 6 BEDROOM HOUSE WITH BASEMENT LEVEL AND ROOMS IN ROOF SPACE,5,5,Ridgway Gardens,,SW19 4SZ,10/08/2014,30/08/2015,,,1,1,0,0,0,Approved,28/01/2014,,,
14/09881/FULL,Westminster,,Completed,All Other,"Excavation to create a basement extension with swimming pool under rear of property, erection of rear ground floor extension, construction of a new closet wing extension to contain a passenger lift and rebuilding of the rear bay elevation, installation of retractable glazed roof over courtyard, conversion of front vaults, and installation of mechanical plant within enclosures at rear lower ground and third floor levels; all in connection with the use of the building as a single family dwelling.",14,14,Wilton Crescent,,SW1X 8RN,22/03/2016,31/12/2018,,,1,3,-2,-2,-2,Approved,05/02/2015,,,
13/P1383,Merton,,Completed,All Other,"Demolition of the existing two-bedroom property at 21 Eastfields Road and the adjacent 40 domestic garages and construction of a new three-storey building providing 21 flats [9 three bedroom flats and 12 one bedroom flats] with 14 off street car parking spaces with vehicular access on to Eastfields Road, landscaping and a freestanding building providing cycle and bin storage.",Garages Between Nos 21 and 27,Garages Between Nos 21 and 27,Eastfields Road,,CR4 2LS,01/09/2014,25/01/2016,,,21,1,20,20,20,Approved,01/05/2014,,,
PP/2015/3033,Ealing,,Completed,All Other,Retention of use of dwellinghouse as 3 self-contained flats (Lawful Development Certificate for Existing Use),45,45,Wesley Avenue,Park Royal,NW10 7BL,10/08/2015,10/08/2015,,,3,1,2,2,2,Approved,10/08/2015,,,
2009/0779/P,Camden,,Completed,All Other,"Erection of a building comprising lower ground, ground, first, second floor and roof storey with front and rear lightwells to provide a semi-detached pair of single-family dwellinghouses, each with an integrated staff flat, integral car and cycle parking and associated landscaping works (following demolition of the existing buildings).","3, 3A and 5","3, 3A and 5",Harley Road,,NW3 3BX,20/05/2013,14/12/2015,,,2,3,-1,-1,-1,Approved,20/05/2010,,,
13/3489/FUL,Richmond upon Thames,,Completed,All Other,Proposed conversion of existing 2 bedroom flat into 1 No.studio flat and 1 No.1 bed self contained flat.,Bridgeway House,Bridgeway House,High Street,,TW2 7LE,01/03/2015,21/10/2015,,,2,1,1,1,1,Approved,09/07/2014,,,
DC14/087634,Lewisham,,Completed,All Other,"The conversion of the upper floors of 237 Lewisham Way SE4, and the construction of a two storey extension to the rear to provide 2 one bedroom and 1 three bedroom self contained flats.",237,237,LEWISHAM WAY,,SE4 1UY,01/02/2016,30/04/2017,,,2,1,1,1,1,Approved,24/09/2014,,,
12/2674/FUL,Richmond upon Thames,,Completed,All Other,Demolition of existing single storey dwelling and garage and replacement with two storey building with accommodation in roof and basement to create two single dwellinghouses.[Amended plans received 25th January 2013 showing one of the off street parking spaces removed and permit for one residential unit],Fairhurst,Fairhurst,Arlington Road,,TW1 2BG,01/07/2015,02/02/2016,,,2,1,1,1,1,Approved,20/09/2013,,,
14/02651/FUL,Enfield,,Completed,All Other,"Subdivision of site and conversion of single family dwelling into 2 x 5-bed dwelling houses involving 2-storey side and single storey rear extension, accommodation in roof space with rear dormers and new hipped end roof and provision of associated car par",19,19,Borden Avenue,Enfield,EN1 2BY,01/04/2015,31/12/2015,,,2,1,1,1,1,Approved,18/03/2015,,,
DC13/085512,Lewisham,,Completed,All Other,"Alteration and conversion of the upper floors of 7 Burnt Ash Hill SE12, to provide 2 one bedroom self-contained flats.",7,7,BURNT ASH HILL,,SE12 0AA,16/11/2015,07/07/2016,,,2,1,1,1,1,Approved,02/04/2014,,,
15/04945/LDCE,Lambeth,,Completed,All Other,Application for a Certificate of Lawful Development (Existing) with respect to the use of the property as 9 self-contained residential flats.,34,34,Oakdale Road,,SW16 2HL,27/10/2015,27/10/2015,,,9,1,8,8,8,Approved,27/10/2015,,,
12/03487/FUL,Lambeth,,Completed,All Other,"Demolition and redevelopment of existing Wayland House with a part 15, part 20 storey building together with roof gardens, landscaping, cycle and car parking spaces and associated works, comprising: 159 flats; 77 sqm cafe/community facility and 90.5sqm estate wide CCTV office","Wayland House, 48","Wayland House, 48",Robsart Street,,SW9 0BP,01/04/2014,08/03/2016,,,159,86,73,73,73,Approved,11/03/2013,,,
15/01773,Newham,,Completed,All Other,Certificate of lawfulness for existing 2 x self contained flats.,30,30,Caistor Park Road,Stratford,E15 3PT,25/08/2015,25/08/2015,,,2,1,1,1,1,Approved,25/08/2015,,,
2015/1747,Hackney,,Completed,All Other,Conversion of two existing 2 x 1 bed flats into 1 x 2 bed self contained dwelling house and associated north elevation alterations.,2,2,Shafton Mews,,E9 7HZ,07/10/2015,31/03/2016,,,1,2,-1,-1,-1,Approved,02/10/2015,,,
2014/1802,Hackney,,Completed,All Other,"Conversion of the property to provide 3 self contained residential flats comprising 1 x 4 bed, 1 x 2 bed and 1 x 1 bed together with the excavation of the front garden to provide a lightwell.",124,124,Rectory Road,,N16 7SD,11/01/2016,05/07/2016,,,3,1,2,2,2,Approved,12/08/2014,,,
2012/4193,Wandsworth,,Completed,All Other,"Demolition of three storey block of six flats and erection of three, two-storey semi-detached houses with accommodation at basement and roof levels.",Henderson Court 30-40,Henderson Court 30-40,Henderson Road,,SW18 3RR,01/12/2015,16/10/2018,,,3,6,-3,-3,-3,Approved,13/02/2013,,,
15/02575/P,Croydon,,Completed,All Other,Demolition of existing building; Erection of 2 five bedroom detached houses; formation of vehicular access onto Croham Park Avenue and provision of associated parking,53,53,Croham Park Avenue,South Croydon,CR2 7HN,05/08/2015,21/09/2016,,,2,1,1,1,1,Approved,05/08/2015,,,
142842,Brent,,Completed,All Other,"Demolition of rear extension, erection of 2 front dormer and 1 rear dormer windows, single storey side infill extension and conversion of 297 & 297A into 2 self-contained flats (1x2bed and 1x1bed) including replacement of windows to new timber sash sliding windows, conversion of ground floor unit from storage (Use class B8) to a use within Use Classes (A1) with new shop front and entrance, and demolition of adjoining rear building know as 81 Hassop Road and erection of 3 storey building providing 4 self-contained flats (1x1bed and 3x2bed) with roof lights and cycle store and amenity space","297, 297A Cricklewood Broadway & 81","297, 297A Cricklewood Broadway & 81",Hassop Road,London,NW2 6NX,08/06/2015,17/03/2016,,,6,1,5,5,5,Approved,02/10/2014,,,
133789,Brent,,Completed,All Other,"Rear dormer window, 2 front rooflights and conversion of existing 2 bedroom maisonette into 1 x 1 bed and 1 x 2 bed flats with associated external alterations including a metal staircase (as amended 18/04/2014)",41,41,Craven Park Road,London,NW10 8S,10/03/2015,01/10/2015,,,2,1,1,1,1,Approved,30/05/2014,,,
2011/1156/P,Camden,,Completed,All Other,Change of use from single family dwelling house to two self-contained one bedroom flats (Class C3).,19,19,Oak Village,,NW5 4QP,17/09/2012,01/02/2016,,,2,1,1,1,1,Approved,07/09/2011,,,
11/01789/P,Croydon,,Completed,All Other,Alterations; conversion to form 2 one bedroom and 1 two bedroom flats,48,48,Crescent Way,Norbury,SW16 3AJ,10/10/2015,11/01/2016,,,3,1,2,2,2,Approved,24/08/2011,,,
11/1820/FUL,Richmond upon Thames,,Completed,All Other,Conversion of three bedroom maisonette into a studio flat and a one bedroom flat. Installation of dormer window on rear roof slope.,35,35,Barnes High Street,,SW13 9LP,17/09/2014,12/05/2015,,,2,1,1,1,1,Approved,20/09/2011,,,
15/P0222,Merton,,Completed,All Other,CHANGE OF USE OF FIRST FLOOR OFFICE AND FLAT INTO 2 x 2 BED FLATS AND ERECTION OF NEW SECOND FLOOR TO CREATE A FURTHER 2 x 2 BED FLATS.,6,6,Russell Road,,SW19 1QL,06/03/2015,15/08/2015,,,4,1,3,3,3,Approved,06/03/2015,,,
11/3279/FUL,Richmond upon Thames,,Completed,All Other,"VRC - so lapse date extended. Erection of a new six bedroomed house and a detached garage with a one bedroom apartment above. New crossover, boundary treatment, cycle/refuse store and parking layout.",196,196,Kew Road,,TW9 2AS,01/09/2014,31/08/2015,,,2,1,1,1,1,Approved,29/11/2011,,,
P1610.09,Havering,,Completed,All Other,"Reserved matters application pursuant to P2058.08 for the demolition of 161 residential units (existing blocks 1-55 Lowen Road, 67-117 and 60-92 Lower Mardyke Avenue, Mardyke House and Templar House) and erection of 184 new residential units in 4 blocks accessed from Lower Mardyke Avenue/South Street and landscaped/parking areas.",The Mardyke Estate,The Mardyke Estate,Lowen Road,Rainham,RM13 8DU,29/06/2011,31/03/2016,,,184,161,23,23,23,Approved,05/02/2010,,,
13/03520/FUL,Lambeth,,Completed,All Other,"Demolition of 24-30 St Oswald's Place and erection of a part-three, part-four storey building comprising a mixed use development with office, teaching and multifunctional accommodation for use by Vauxhall City Farm on ground floor level; 8 affordable residential units on the upper floors, associated landscaping improvements and relocation of the existing poly-tunnel and skip at Vauxhall City Farm",24-30,24-30,St Oswold's Place,,SE11 5HS,01/01/2015,29/02/2016,,,8,2,6,6,6,Approved,07/03/2014,,,
2013/0499,Wandsworth,,Completed,All Other,Demolition of existing building and out buildings. Erection of two-storey building with third storey in the roof together with amenity space to provide 4 x 2-bedroom and 1 x 3-bedroom units (terraces to the rear).,"Coppleston House, 811","Coppleston House, 811",Garratt Lane,,SW17 0PF,17/03/2014,31/03/2016,,,5,1,4,4,4,Approved,10/05/2013,,,
2015/4481,Wandsworth,,Completed,All Other,"Conversion of a single dwellinghouse into 1 x three-bedroom dwellinghouse 1 x three-bedroom maisonette, 2 x two-bedroom flats. Erection of a mansard roof extension to main rear roof and above two-storey rear addition. Alterations to side extension and extension at second floor level. Formation of rear roof terrace at first floor level with obsured screen surround. Erection of a single-storey rear/side extension. Excavation to enlarge basement including formation of lightwell to the rear.",90,90,Endlesham Road,,SW12 8JL,12/01/2016,05/10/2016,,,4,1,3,3,3,Approved,07/10/2015,,,
12/04480/FUL,Lambeth,,Completed,All Other,Conversion of the existing first and second floor maisonette into 2no self contained flats.,29,29,Dulwich Road,,SE24 0NJ,01/08/2015,02/11/2015,,,2,1,1,1,1,Approved,23/01/2013,,,
13/01449/FUL,Lambeth,,Completed,All Other,"Improvement works to existing dwellings within Pearce House, Sandon House and Watson House. Alteration of one existing flat in Pearce House, the alteration of eight flats in Watson House and the creation of one new dwelling within Sandon House resulting in an overall loss of 2 units. Associated external alterations and extensions including new windows at 4th floor at new lift shafts to each block.",Land At Clarence Avenue Poynders Road,Land At Clarence Avenue Poynders Road,Atkins Road King's Avenue New Park Road And,,SW2 4NJ,31/03/2015,31/03/2016,,,4,6,-2,-2,-5,Approved,14/06/2013,,,
11/0149/FUL,Richmond upon Thames,,Completed,All Other,Demolition of existing two storey dwelling. Construction of new dwelling with three floors and basement,147,147,Fairfax Road,,TW11 9BU,14/01/2014,30/11/2015,,,1,1,0,0,0,Approved,17/03/2011,,,
12/12656/FULL,Westminster,,Completed,All Other,Demolition of existing mews house. Construction of a new dwellinghouse with excavation to form a single basement.,22,22,Kinnerton Street,,SW1X 8ES,05/05/2015,27/03/2017,,,1,1,0,0,0,Approved,25/06/2013,,,
12/10517/FULL,Westminster,,Completed,All Other,Use as 2 x 3 bed residential units with external alterations to the front and rear elevations and internal alterations at all floor levels.,30,30,Manchester Street,,W1U 7LQ,04/08/2014,01/03/2016,,,2,6,-4,-4,-4,Approved,21/12/2012,,,
15/09408/FULL,Westminster,,Completed,All Other,Amalgamation of 1 x 1 bed flat (Flat 25) and 1 x 2 bed flat (Flat 24) at third floor level to create 1 x 4 bedroom flat and alteration to window and door arrangement to front balcony.,6,6,Porchester Terrace,,W2 3TL,31/03/2016,01/04/2018,,,1,2,-1,-1,-1,Approved,06/01/2016,,,
15/3386,Brent,,Completed,All Other,Certificate of lawfulness for existing use as 2 self-contained flats to ground (1 studio) and first floor (2 bed),1,1,Lechmere Road,,NW2 5DA,25/09/2015,25/09/2015,,,2,1,1,1,1,Approved,25/09/2015,,,
14/02977/FULL1,Bromley,,Completed,All Other,Conversion of existing dwelling to one 3 bedroom and one 2 bedroom dwelling (Revision to planning permission allowed on appeal reference 13/04292 to include single storey rear extension),11,11,Alexander Close,Hayes Bromley,BR2 7LW,21/04/2015,10/02/2016,,,2,1,1,1,1,Approved,29/09/2014,,,
DC12/081486,Lewisham,,Completed,All Other,The alteration and conversion of 270 Brockley Road SE4 from a single family dwelling house to provide 1 one bedroom self contained flat and 1 three bedroom self contained maisonette.,270,270,BROCKLEY ROAD,,SE4 2SF,01/12/2015,01/12/2017,,,2,1,1,1,1,Approved,04/12/2012,,,
H/02896/14,Barnet,,Completed,All Other,Conversion of one three bedroom flat into two one bedroom flats at first floor level.,50,50,Station Road,Colindale,NW4 3SX,01/02/2016,14/10/2016,,,2,1,1,1,1,Refused,03/06/2015,,,
14/3753,Brent,,Completed,All Other,Conversion of existing 1st floor 3 bedroom flat with erection of rear dormer window and insertion of 3 front rooflights to provide 1 studio flat within the loft and 1x1bed flat at 1st floor level with associated refuse and cycle storage,15A,15A,Kings Road,London,NW10 2BL,18/11/2015,25/04/2016,,,2,1,1,1,1,Approved,21/04/2015,,,
13/04062/FUL,Lambeth,,Completed,All Other,"Extension to rear at first floor as well as the erection of a mansard roof with dormers to front and rear, for the allowance of 3 self contained flats","Inigo, 642","Inigo, 642",Wandsworth Road,,SW8 3JW,01/06/2015,15/06/2016,,,3,1,2,2,2,Approved,02/12/2013,,,
141155,Brent,,Completed,All Other,Conversion of existing dwellinghouse into 3 self contained flats (as amended 20/08/2014).,"BELMONT, 18J","BELMONT, 18J","Brondesbury Park,",London,NW6 7BT,01/05/2015,10/09/2015,,,3,1,2,2,2,Approved,05/09/2014,,,
DC15/093828,Lewisham,,Completed,All Other,Lawful Development Certificate (Existing) in respect of the use of 128 New Cross Road SE14 as 10 self-contained flats.,128,128,NEW CROSS ROAD,,SE14 5BA,21/12/2015,21/12/2015,,,10,1,9,9,9,Approved,21/12/2015,,,
14/4528,Brent,,Completed,All Other,Single storey rear infill extension and conversion of the ground floor into a 3 bedroom self-contained flat,32,32,St Gabriels Road,,NW2 4SA,09/06/2015,04/02/2016,,,1,1,0,0,0,Approved,22/01/2015,,,
15/3444,Brent,,Completed,All Other,Certificate of Lawfulness for existing use of the property as 2 self contained flats following conversion from a single family dwellinghouse in 2006,"28A & 28B ,,","28A & 28B ,,",Chalfont Avenue,Wembley,HA9 6NS,14/10/2015,14/10/2015,,,2,1,1,1,1,Approved,14/10/2015,,,
15/03298,Newham,,Completed,All Other,Certificate of Lawfulness for an existing use as two flats.,60,60,Chester Road,Forest Gate,E7 8QS,20/01/2016,20/01/2016,,,2,1,1,1,1,Approved,20/01/2016,,,
08/00746/P,Croydon,,Completed,All Other,Alterations to front elevation and use of shop for residential accommodation in connection with rest of building,73,73,Winterbourne Road,Thornton Heath,CR7 7QY,10/10/2015,29/01/2016,,,1,1,0,0,0,Approved,24/04/2008,,,
11/00735/EXTEND,Bromley,,Completed,All Other,"Extension of time limit for implementation of permission reference 07/00985 allowed on appeal for the demolition of Cromwell Cottage, Garthdee and Sunny Croft, Chelsfield Lane, and erection of 4 three bedroom, 1 four bedroom and 3 six bedroom detached houses with integral detached garages and estate road.","Cromwell Cottage, Garthdee and Sunny Croft","Cromwell Cottage, Garthdee and Sunny Croft",Chelsfield Lane,Orpington,BR6 7RS,06/06/2011,10/09/2015,,,8,3,5,5,5,Approved,06/06/2011,,,
2013/0956,Hackney,,Completed,All Other,Conversion from single dwelling house to 1 x 2 bedroom flat and 1 x 3 bedroom flat. Erection of single storey rear extension to proposed 2 bedroom flat at lower ground floor level.,52,52,Sandringham Road,London,E8 2LP,13/03/2016,24/08/2017,,,2,1,1,1,1,Approved,16/05/2013,,,
13/12788/FUL,Kingston upon Thames,,Completed,All Other,Demolition of existing dwelling and erection of 2 x 4 bedroom detached houses with garages.,WATERGATE 11,WATERGATE 11,ALBANY PARK ROAD,,KT2 5SW,26/05/2014,01/07/2016,,,2,1,1,1,1,Approved,08/05/2014,,,
09/2000/COU,Richmond upon Thames,,Completed,All Other,"Proposed change of use to the existing building comprising part HMO and part self contained units to provide 5 No.1 bedroom flats, a 1-bedroom self contained unit and 2 No. 2 bedroom flats, consisting of side and rear extensions and associated works of demolition and construction.","Belmont House, 30","Belmont House, 30",Belmont Road,,TW2 5DA,01/12/2013,19/08/2015,,,8,1,7,7,7,Approved,02/09/2013,,,
B/02444/14,Barnet,,Completed,All Other,Erection of two storey rear extension to existing property and subdivision of plot to provide two storey dwelling house following demolition of existing garage.,78,78,Park Road,West Hendon,NW4 3PE,22/07/2015,23/06/2016,,,2,1,1,1,1,Refused,30/03/2015,,,
