LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
191260FUL,Ealing,19/03/2019,Completed,All Other,"Conversion of single dwellinghouse into two self-contained residential units with amenity space, cycle storage and parking provision; and single storey rear extension",167,167,Windmill Lane,Greenford,UB6 9DP,01/03/2021,21/10/2021,,,2,1,1,1,1,Approved,01/07/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/191260FUL;
18/02268/FULL1,Bromley,,Completed,All Other,"Single storey front and rear extensions to facilitate the conversion of the existing retail shop to a one bedroom flat, together with works to self-contain the existing first floor flat including the erection of an external staircase.",93,93,Avenue Road,Beckenham,BR3 4RX,30/10/2020,07/01/2022,,,2,1,1,1,1,Approved,10/07/2018,,,
2019/3380,Wandsworth,,Completed,All Other,"Alterations including additional windows, screening to first floor terrace and conversion of upper floors of Nos. 84 and 86 and partial conversion of upper floors of No.88 to 2 x 2-bedroom and 4 x 1-bedroom flats.",,,,,,13/05/2020,13/08/2021,,,2,0,2,2,2,Approved,13/05/2020,,,
18/01527/FUL,Enfield,,Completed,All Other,Redevelopment of site and erection of 7 self contained flats comprising (3x 2 beds and 4 x 3 beds0 with associated parking and landscaping.,110,110,Bush Hill,,N21 2BS,30/03/2019,01/01/2022,,,9,0,9,9,9,Approved,10/12/2018,,,
20/00067/FUL,London Borough of Croydon,07/01/2020,Completed,All Other,Change of use from 6 person house in multiple occupation (C4) to an 8 person house in multiple occupation (sui generis) with refuse and cycle storage,,7,Brook Road,,CR7 7RD,01/04/2022,02/04/2022,,,0,1,-1,-1,-1,Approved,13/07/2020,,,
2016/3792,Hackney,,Completed,All Other,"Non-material amendment to planning application 2015/0877 dated 04/12/2015 (as amended by 2016/2079) in order to undertake the following amendments: - Increase in height of north tower by 0.5m and south tower by 2.0m. Also includes minor changes to balustrade heights - Other changes to massing including a slight amendment to the building geometry and the revised massing of Level 7 and Level 10 - Revisions to residential openable windows - Façade amendments associated with residential layout changes and loss of office core - Removal of two floors of below ground space (lower ground floor and one basement level) and rationalisation of space at basement levels - Plant rationalisation - Changes to south tower core and office core, and removal of office stair core facing the courtyard - Loss of car stacker and loss of 22 car parking spaces - Amendments to cycle parking and cycle entrance - Amendment to layout of servicing arrangement - Mezzanine bridge link omitted - Lightwell in courtyard omitted - Amendment to residential layouts - Amendment to residential mix and numbers (reduction from 247 to 246) - Amendment to wording of Condition 35 (number of units) - Change of use of ground floor space at 54 Wilson Street from flexible B1/A1/A3 to B1 - Extension to rear of 54 Wilson Street to provide 237sqm of additional B1 floorspace at lower and ground floor level - Amendment to development description to remove reference to flexible use at ground floor within 54 Wilson Street, flexible office/retail floorspace at lower ground level within east building (Class B1/A1/A3/A4), office use (Class B1) at lower ground within east building and car parking. The application includes the submission of an EIA Statement of Conformity pursuant to the Town and Country Planning (Environmental Impact Assessment) Regulations 2011.","5-29 Sun St, 1-17 Crown Plc, 8-16","5-29 Sun St, 1-17 Crown Plc, 8-16",Earl Street,,EC2M 2PS,09/12/2016,21/05/2021,,,246,0,246,246,246,Approved,09/12/2016,,,
17/00873/FUL,Enfield,,Completed,All Other,Demolition of existing dwelling and erection of 1 x 4- bed detached single family dwelling to match existing,176,176,Gladbeck Way,Enfield,EN2 7HS,01/04/2021,06/01/2022,,,1,1,0,0,0,Approved,08/08/2017,,,
16/AP/1092,Southwark,,Completed,All Other,"Erection of a new four storey building plus basement to provide 9 new residential homes (Use Class C3 - 2 x 1 bed, 4 x 2-bed, 3 x 3 bed) and two new ground floor commercial units providing a total of 338sqm commercial (B1) floor space, together with associated landscaping, amenity and playspace, car and cycle parking and plant space.",171-177,171-177,Ilderton Road,London,SE16 3LA,01/07/2019,28/05/2021,,,9,0,9,9,9,Approved,18/08/2016,,,
17/09804/FULL,Westminster,,Completed,All Other,Use of third and fourth floor for medical purposes (Class D1). (Land Use Swap with 14 Wimpole Street 17/09802/FULL).,60,60,Wimpole Street,,W1G 8AG,01/06/2021,30/09/2021,,,0,1,-1,-1,-1,Approved,29/04/2019,,,
18/5297/FUL,Barnet,,Completed,All Other,"Conversion of existing dwelling into 2no self-contained flats including one 1no front and rear elevation gable window and 1no side rooflight. Associated cycle parking, refuse/recycling, amenity space",24,24,Booth Road,Colindale,NW9 5JR,01/05/2021,20/05/2021,,,2,1,1,1,1,Approved,22/01/2019,,,
2020/3964,Wandsworth,,Completed,Prior Approval,Determination as to whether prior approval is required for change of use of ground floor from retail (Class A (E)) to 1 x 1-bedroom flat (Class C3).,,,,,,10/06/2021,20/12/2021,,,1,0,1,1,1,Approved,11/05/2021,,,
72859/APP/2021/1712,Hillingdon,,Completed,All Other,Retention of replacement dwelling,17A HIGHFIELD CRESCENT NORTHWOOD,,,,HA6 1EZ,,31/05/2022,,,1,1,0,0,0,Approved,23/06/2021,,,
PA/19/00551,Tower Hamlets,,Completed,All Other,Conversion of Flat A maisonette into 2 x 1 bed flats with the erection of a two-storey rear infill extension.,24,24,East India Dock Road,,E14,31/03/2021,09/12/2021,,,2,1,1,1,1,Approved,15/05/2019,,,
2017/2551,Hackney,,Completed,All Other,"Erection of part single-storey, part two-storey, part three-storey rear extensions at ground, first and second floor levels to establish 3-bed residential flat (C3 use class), including partial change of use of portion of floorspace from bank (A2 use class); associated alterations, refuse/recycling storage and internal cycle storage",298-300,298-300,Seven Sisters Road,,N4 2AG,07/07/2019,02/09/2021,,,1,0,1,1,1,Approved,20/03/2018,,,
P0136.18,Havering,,Completed,All Other,"Change of use of the community (resident's) facilities (Class B1 and D1) to a 3-bedroom dwelling house (Class C3). Replacement of the fencing to the adjacent Multi-Use Games Area (MUGA) including additional fencing, gates and reposition MUGA entrance gates","Fryatt Lodge, 64","Fryatt Lodge, 64",Brooklands Road,Romford,RM7 7EB,04/01/2022,04/01/2022,,,1,0,1,1,1,Approved,15/02/2019,,,
16/1990/FUL,Barnet,,Completed,All Other,Demolition of existing semi-detached house and erection of a new two-storey semi-detached house with rooms in roof space and basement level. New rear terrace. Front and side lightwells.,31,31,Abbots Gardens,East Finchley,N2 0JG,01/01/2018,30/07/2021,,,1,1,0,0,0,Approved,30/06/2016,,,
18/02055/FUL,Lambeth,,Completed,All Other,"Conversion of the first floor flat to facilitate 2 x self-contained flats, with internal and external alterations and demolitions.",,276,Knight's Hill,,SE27 0QP,02/04/2019,02/04/2022,,,2,1,1,1,1,Approved,02/04/2019,,,
0629/18,Redbridge,,Completed,All Other,Demolition of existing bungalow and construction of two storey dwelling. (Summary),46,46,Queens Avenue,Woodford Green,IG8 0JE,27/08/2019,14/01/2022,,,1,1,0,0,0,Approved,23/04/2018,,,
17/02508/FUL,Croydon,,Completed,All Other,Alterations and conversion of The Lodge to form 1 three bedroom and 1 four bedroom dwellings and erection of single storey extensions,"Supurgeon's College, 189","Supurgeon's College, 189",South Norwood Hill,South Norwood,SE25 6DJ,18/08/2019,30/07/2021,,,2,1,1,1,1,Approved,06/07/2017,,,
16/04621/FUL,Croydon,,Completed,All Other,Demolition of existing garage to the rear and erection of 3 bedroom detached house with part pitched/part flat roof (fronting Riddledown Road),32,32,Riddlesdown Avenue,Purley,CR8 1JJ,01/05/2018,09/11/2021,,,1,0,1,1,1,Approved,23/06/2017,,,
4580/21,Redbridge,18/11/2021,Completed,All Other,Use as a self-contained flat. (Summary).,"45B, Meads Lane, Seven Kings, Ilford, IG3 8QL",,,,IG3 8QL,05/06/2008,01/12/2021,,,1,0,1,1,1,Approved,01/12/2021,,,
17/00217/FUL,Croydon,,Completed,All Other,Erection of two storey building comprising 2 one bedroom flats,57,57,Ockley Road,Croydon,CR0 3DS,21/02/2019,09/04/2021,,,2,0,2,2,2,Approved,14/03/2017,,,
P14-00318PLA,Enfield,,Completed,All Other,"Erection of 4 storey building providing 2 x 2 bed and 1 x 1 bed flats, with the provision of 3 parking spaces",72,72,St Stephens Road,,EN3 5UJ,,06/04/2021,,,3,0,3,3,3,Approved,06/02/2018,,,
18/00938/GPDO,Croydon,,Completed,Prior Approval,Use of front part ground and basement floors as a one bedroom flat,127D,127D,Beulah Road,Thornton Heath,CR7 8JJ,07/07/2021,31/03/2022,,,1,0,1,1,1,Approved,24/04/2018,,,
2018/4504,Hackney,,Completed,All Other,"Extension of basement and creation of front lightwell and changes to levels in rear garden; erection of part two and part three-storey rear extension at basement, ground and first floor levels; erection of rear dormer; conversion of extended property into six self-contained residential units.",31,31,Gloucester Drive,,N4 2LE,30/05/2019,31/05/2021,,,6,1,5,5,5,Approved,28/05/2019,,,
13/07443/FULL,Westminster,,Completed,All Other,"Demolition of existing buildings and construction of replacement 10 storey building with five basement levels to occupy entire city block to provide a 360 bedroom hotel (with ancillary facilities including function rooms, spa, three ground floor restaurants and bars) and a two screen cinema with 407 seat and 139 seat auditoriums. Associated works including mechanical plant within roof enclosure and loading facilities.",Land Bounded By,Land Bounded By,Leicester Square,,WC2H 7DS,01/05/2014,08/07/2021,,,0,5,-5,-5,-5,Approved,01/05/2014,,,
16/00705/FUL,Enfield,,Completed,All Other,"Demolition of existing dwelling, erection of 1 x 7-bed single family dwelling, front and rear dormers and terrace at first floor level (revised drawings).",48,48,Waggon Road,Barnet,EN4 0PP,02/08/2018,09/06/2021,,,1,1,0,0,0,Approved,30/06/2016,,,
17/01788/FUL,Enfield,,Completed,All Other,"Redevelopment of site and erection of 2 x 5 bed detached single family dwellings with rooms in roof, basement level, associated parking, amenity space and landscaping.",18,18,Fairgreen East,Barnet,EN4 0QR,02/08/2018,30/03/2022,,,2,1,1,1,1,Approved,04/08/2017,,,
16/3024/R,Greenwich,08/09/2016,Commenced,All Other,"Submission of Reserved Matters (Appearance, Landscaping, Layout and Scale), pursuant to condition 2 of Outline Planning Permission (Ref: 13/0117/O dated 19.06.13 for 764 residential units and 602 (GEA) sqm of non-residential floorspace within the A Blocks (Phases 9/10/11/12/13/14) and revised landscaping details for the northern part of the Waterfront Park.","Plot A, ROYAL ARSENAL RIVERSIDE",,PLUMSTEAD ROAD,,SE18,01/10/2018,,,,780,0,780,780,557,Approved,20/03/2017,,,
194184,Waltham Forest,30/12/2019,Completed,All Other,"Construction of three buildings (A, B & C) ranging 3 to 8 storeys in height to provide 36 residential units (8 X 1 bed, 22 x 2 bed and 6 x 3 bed units) with associated disabled parking spaces, cycle parking facilities, landscaping and refuse stores, together with 179 square metres of community space (D1 use class) at ground floor level within Block A. The proposed development is an amendment to planning permission number 153860 dated 9/3/2017.",Broadwest Apartments,245,Wood Street,,,01/04/2019,31/03/2023,,,36,0,36,36,36,Approved,14/09/2020,,,
4536/18,Redbridge,,Completed,All Other,Demolish garage and side extension. Hip to gable roof alteration. Erection of two storey 1x3 bedroom dwelling. (Summary),61,61,St Albans Road,Woodford Green,IG8 9EQ,16/03/2020,25/05/2021,,,1,0,1,1,1,Approved,27/02/2019,,,
18/0220/FUL,Barnet,,Completed,All Other,"Demolition of existing building and erection of three storey building to provide 7no self contained flats with associated parking, refuse and landscaping",72,72,Hendon Lane,Finchley Church End,N3 1SL,15/09/2020,21/09/2021,,,7,1,6,6,6,Approved,03/05/2018,,,
18/04110/FUL,Croydon,,Completed,All Other,"Erection of two storey side and rear extensions and creation of raised steps to the side. Conversion of the existing building to provide 1 three bedroom flat and 1 two bedroom flat including associated landscaping, cycle and waste storage. (AMENDED DESCRIPTION).",124A,124A,Valley Road,Kenley,CR8 5BU,01/04/2021,03/01/2022,,,2,0,2,2,2,Approved,01/02/2019,,,
2020/1996,Wandsworth,,Completed,All Other,"Alterations including erection of mansard roof extension (with french doors and safety railings) to main rear roof, erection of part single/part three storey rear extension in connection with change of use of ground floor from retail (Class A1) and upper floors to create 3 x 1-bedroom and 1 x studio flats.",,,,,,20/01/2021,06/11/2021,,,4,1,3,3,3,Approved,24/08/2020,,,
2018/2887,Hackney,,Completed,All Other,"Conversion of single dwellinghouse into two self contained flats, including excavation at basement level under the existing property and front and rear light wells.",3,3,Prince George Road,,N16 8DL,30/08/2020,15/03/2022,,,2,1,1,1,1,Approved,08/07/2019,,,
66021/APP/2020/1422,Hillingdon,15/05/2020,Completed,All Other,Change of use of first and second floors from office use to 4 x 1-bed self-contained flats involving alterations to elevations.,1 VINE STREET,1,VINE STREET,Uxbridge,UB8 1QE,23/02/2021,18/11/2021,,,4,0,4,4,4,Approved,05/08/2020,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=66021/APP/2020/1422
0527/16,Redbridge,,Completed,All Other,"New dwelling adjacent to 40, Harbourer Road, Hainault, Ilford, IG6 3TN (Summary).",40,40,Harbourer Road,Ilford,IG6 3TN,10/09/2018,17/12/2021,,,1,0,1,1,1,Approved,24/08/2016,,,
18/2928/FUL,Richmond,,Completed,All Other,Change of use of ancillary A3 accommodation on 1st and 2nd floors to create 1No. 3bed self-contained flat (C3 use) and installation of a rear door and railings at first floor level.,20-22,20-22,High Street,Teddington,TW11 8EW,29/03/2019,14/02/2022,,,1,0,1,1,1,Approved,08/03/2019,,,
17/AP/3684,Southwark,,Completed,All Other,"Construction of a mansard roof extension to form a 2-bedroom apartment in addition to works to create 5 residential units facilitated by partial change of use from A1 (retail) to C3 (residential) at ground level,together with single storey ground side extension and two storey ground rear extension as previously approved under 17/AP/2335",128-130,128-130,LORDSHIP LANE,,SE22 8HD,01/05/2019,08/01/2022,,,1,0,1,1,1,Approved,24/11/2017,,,
18505/APP/2016/3534,Hillingdon,,Completed,All Other,Demolition of the existing public house and erection of a new building comprising 18 residential units and a basement car park.,Abrook Arms Ph,Abrook Arms Ph,Harefield Road,UXBRIDGE,UB8 1PW,22/06/2018,06/05/2021,,,18,0,18,18,18,Approved,22/06/2018,,,
21/01513/PLUD,Bromley,12/05/2021,Completed,All Other,Residential children's home for up to 3 children for use under Class C3b PROPOSED LAWFUL DEVELOPMENT CERTIFICATE,,19,Red Cedars Road,,BR6 0BX,,18/08/2021,,,0,1,-1,-1,-1,Approved,23/07/2021,,,
16/03028/FUL,Newham,,Completed,All Other,"Redevelopment of existing vacant site including erection of part 3-storey, part 2-storey buildings comprising 12 residential units (6 x 2 bed and 6 x 3 bed).",Former Garage Site,Former Garage Site,Chargeable Lane,Plaistow,E13 8DW,01/04/2019,31/03/2022,,,12,0,12,12,12,Approved,19/09/2018,,,
18/03774/FUL,Croydon,,Completed,All Other,"Demolition of a single-family dwelling and erection of a 3-storey builidng of 9 apartments with associated access, 7 parking spaces, cycle storage and refuse store.",120,120,Hayes Lane,Kenley,CR8 5HR,14/02/2020,01/01/2022,,,9,1,8,8,8,Approved,13/12/2018,,,
18/01052/FUL,Croydon,,Completed,All Other,"Alterations: erection of side and rear extensions at ground, first and second floors ; use of first and second floors as 4 one bedroom flats: provision of associated refuse and cycle stores ; erection of replacement gate to side/front (corrected description)",13-15,13-15,London Road,Croydon,CR0 2RE,26/08/2019,01/04/2022,,,4,0,4,4,4,Approved,27/04/2018,,,
18/02397/FUL,Croydon,,Completed,All Other,Demolition of existing house and erection of single/two storey dwelling and conversion of the existing garage to habitable space.,4,4,Hill Road,Purley,CR8 3AT,15/08/2019,31/03/2022,,,1,1,0,0,0,Approved,11/07/2018,,,
20/02489/FUL,London Borough of Croydon,16/06/2020,Completed,All Other,"Change of use from C3 (8-bed dwellinghouse) to Sui Generis (6-bed HMO), with alterations to rear and construction of dormer window to rear roof slope.",,11,Craignish Avenue,Norbury,SW16 4RN,01/05/2021,01/04/2022,,,1,1,0,0,0,Approved,20/08/2020,,,
18/01060/FULL,Westminster,,Completed,All Other,Erection of single storey rear/side extension at ground floor level. Excavation of basement. Alterations to rear boundary fence. Installation of new balustrade to rear second floor terrace. Installation of windows and doors. All in association with the use of the property as a single family dwelling (Use Class C3).,54,54,Westbourne Park Road,,W2 5PH,01/06/2020,18/05/2021,,,1,3,-2,-2,-2,Approved,10/08/2018,,,
P1152.18,Havering,,Completed,All Other,"Redevelopment of the site to provide 82 dwellings, together with new access junctions, associated car parking, landscape and infrastructure works",land at,land at,Crow Lane,Romford,RM7 0ED,06/08/2019,03/08/2021,,,82,0,82,82,82,Approved,01/02/2019,,,
18/00236/FUL,Croydon,,Completed,All Other,"Demolition of existing two storey property, erection of two storey plus lower ground floor and roof level, creation of eight self-contained residential units (C3), new access with car parking, landscaping, refuse and cycle storage.",122,122,Pampisford Road,Purley,CR8 2NF,12/02/2019,31/03/2022,,,8,1,7,7,7,Approved,17/08/2018,,,
16/05361/FULL,Westminster,,Completed,All Other,Use of Suite 4 for residential purposes and amalgamation with second floor flat to form 2 x 2 bedroom units (Class C3).,13-15,13-15,Broad Court,,WC2B 5QN,22/11/2020,07/05/2021,,,2,1,1,1,1,Approved,02/08/2016,,,
2017/4995,Wandsworth,,Completed,All Other,Erection of two storey (plus roof and basement) 5-bedroom house with associated car and cycle parking and refuse storage.,Land north of 93,Land north of 93,Bolingbroke Grove,,SW11 6HA,31/03/2018,31/03/2022,,,1,0,1,1,1,Approved,06/12/2017,,,
P0392.18,Havering,,Completed,All Other,Change of use from one dwelling into two separate dwellings,1,1,Belmont Avenue,Upminster,RM14 2RR,04/01/2022,04/01/2022,,,2,1,1,-1,1,Approved,17/10/2018,,,
18/04998/FULL1,Bromley,,Completed,All Other,"Conversion of part of first floor to create 1no. bedroom flat, first floor rear extension and internal changes to the existing building including refuse/ cycle storage",2,2,Church Road,Orpington,BR6 7DB,12/11/2020,21/06/2021,,,1,0,1,1,1,Approved,21/02/2019,,,
16/04561/FUL,Enfield,,Completed,All Other,"Demolition of the existing dwelling and erection of 9 apartments with associated access, basement parking, manoeuvring, landscaping and ancillary facilities.",1,1,Coombehurst Close,Barnet,EN4 0JU,06/02/2017,09/06/2021,,,9,1,8,8,8,Approved,06/02/2017,,,
3876/21,Redbridge,15/09/2021,Completed,All Other,Use as 2 flats. Alterations to fenestrations. (Summary),"27, Spencer Road, Seven Kings, Ilford",,,,,22/06/2008,14/10/2021,,,2,1,1,1,1,Approved,14/10/2021,,,
20/03291/FUL,Croydon,25/07/2020,Completed,All Other,"Demolition of existing building and erection of a two storey building with accommodation at both basement and roof levels to provide a total of 9 residential units with 6 car parking spaces, and associated cycle parking, refuse storage, outdoor amenity space and landscaping.",59 Upper Shirley Road Croydon CR0 5HE,,,,CR0 5HE,01/10/2021,28/03/2022,,,9,1,8,8,8,Approved,18/12/2020,,,
17/06316/RSM,Croydon,,Completed,All Other,"The proposal is for the following components of the former Cane Hill Hospital: 1) Refurbishment, rebuild and extension the administration building to create 14 apartments 2) Refurbishment of the chapel to provide a range of potential uses falling within Classes A1-A5, B1 and D1-D2 3) Conversion and extension to the water tower to create a single residential dwelling 4) Associated landscaping, access and parking (Legacy Buildings Phase) (approval of reserved matters in respect of hybrid planning permission 13/02527/P for Redevelopment of the former Cane Hill Hospital Site to accommodate up to 677 residential units (net increase of 675 units). Class A1-A5, B1, C1, D1-D2 Uses. Car and cycle parking provision, landscaping and public realm works, interim works, and highway works including a new access onto Marlpit Lane/Brighton Road Roundabout and Portnalls Road comprising: Outline planning application for the retention and re-use of the Water Tower and Chapel and Refurbishment and Re-use of Administration Building for Class A1-A5, B1, C3, D1-D2 purposes. Re-Use/Rebuild of North Lodge as Use Class C3 single dwellinghouse. Relocation of Farm and Change of use of Glencairn from Use Class C2 to a Use Class C3 dwellinghouse, refurbishment and change of use of MSU building for farming purposes, and erection of three barns on tennis court site, a single building of 3,000m2 GEA for Office (B1) or Hotel (C1) uses. Up to 473 new residential units (Class C3) and new access onto Portnalls Road and re-use of existing access onto Portnalls Road. Full planning application for 187 residential units (Class C3) and engineering operations comprising a new road and access from the Marlpit Lane/Brighton Road (A237) Roundabout and associated infrastructure including drainage)",Cane Hill Park Development Site,Cane Hill Park Development Site,Brighton Road,Coulsdon,CR5 3YL,19/08/2019,13/05/2021,,,15,0,15,15,15,Approved,20/12/2017,,,
15/01371/FUL,Bexley,,Completed,All Other,"Single storey front extension to ground floor incorporating first floor balcony and change of use to provide a 2 bed self contained flat, alterations of first floor and conversion of roofspace incorporating a rear dormer extension to provide a 2 bed self contained flat. Provision of an extenal staircase to the rear.",62-62A,62-62A,Park View Road,Welling,DA16 1RX,22/05/2018,01/04/2022,,,2,0,2,2,2,Approved,21/08/2015,,,
P1961.17,Havering,,Completed,All Other,Demolish existing garage and construction of a two storey 2 bedroom detached house.,2,2,Heather Avenue,Romford,RM1 4SL,24/11/2020,05/04/2022,,,1,0,1,1,1,Approved,06/08/2018,,,
21/02661/FUL,Enfield,08/07/2021,Completed,All Other,"Sub-division of site and erection of an end-of-terraced 2-storey dwelling house with associated landscaping, parking, bin store and amenity space.",,31,Trinity Street,,EN2 6NT,,21/09/2021,,,1,0,1,1,1,Approved,02/09/2021,,,
2102/APP/2018/4231,Hillingdon,,Completed,All Other,"Redevelopment of the site to provide three buildings ranging from 2 to 10 storeys in height delivering 331 residential units and 710 sq.m of ground floor commercial floorspace (Use Classes A1, A2, A3, B1, D1 or D2), including the provision of private and communal amenity areas, child play space, car parking, secure cycle parking, refuse storage areas and other associated development",Chailey Industrial Estate,Chailey Industrial Estate,Pump Lane,Hayes,UB3 3NB,12/08/2019,15/11/2023,,,331,0,331,331,331,Approved,04/10/2019,,,
2018/01500/FUL,Hammersmith & Fulham,,Completed,All Other,"Demolition of 181-187 King Street, Town Hall Extension, Quaker Meeting House 20 Nigel Playfair Avenue (West), Register Office Nigel Playfair Avenue (West) and remainder of former Cineworld 207 King Street. Redevelopment, to include the Nigel Playfair Ave",Hammersmith Town Hall,Hammersmith Town Hall,King Street,London,W6 9JU,22/06/2021,31/03/2024,,,202,36,166,166,166,Approved,11/09/2019,,,
2017/6906,Wandsworth,,Completed,All Other,"Alterations including erection of a front and rear roof extension in connection with conversion of upper floors of property into 1 x 1-bedroom and 2 x 2-bedroom flats. Demolition of part single, part two-storey rear extension and erection of a single storey rear extension including formation of ground floor outside terrace for commercial unit and roof terrace at first floor level for first floor flat. Use of ground floor and basement as Class A3 (cafe/restaurant).",,,,,,12/11/2018,25/01/2022,,,3,3,0,0,0,Approved,14/02/2018,,,
2020/1596,Wandsworth,,Completed,All Other,Change of use from residential centre (Class C2) to Residential Dwelling (Class C3),,,,,,10/07/2020,21/09/2021,,,1,0,1,1,1,Approved,10/07/2020,,,
16/00462/FUL,Tower Hamlets,,Completed,All Other,"Full planning application for the demolition of all buildings to enable a mixed use redevelopment of four new blocks ranging in height from five (5) to six (6) storeys (with some single storey elements) to provide 15,768sqm of floorspace (GIA), comprising: 6308 sqm of commercial space (Use Classes B1c, B2 and B8), 110 residential units including affordable housing (Use Class C3) and associated open space, amenity areas, vehicular access, accessible parking, cycle parking and refuse/recycling stores",1-7,1-7,Dace Road,Fish Island,E3 2NG,25/01/2018,01/03/2022,,,110,0,110,110,110,Approved,25/01/2018,,,
2018/03734/FUL,Hammersmith & Fulham,,Completed,All Other,Change of use of the ground floor (Class A1) retail unit into a one bedroom self contained residential unit; removal of part of rear extension to create external terrace; and alterations to shopfront including new entrance to Bishops Road elevation (amend,105,105,Bishop's Road,London,SW6 7AU,06/08/2019,19/01/2022,,,1,0,1,1,1,Approved,22/07/2019,,,
17/03953/FUL,Croydon,,Completed,All Other,"Alterations, alterations to roof, erection of dormer extensions in rear roof slopes and installation of rooflights to front roof slopes and use of fourth floor (roofspace) as 7 one bedroom flats, provision of associated refuse and cycle storage",Thanet House,Thanet House,Coombe Road,Croydon,CR0 1QN,01/03/2021,01/08/2021,,,7,0,7,7,7,Approved,12/01/2018,,,
2018/02052/FUL,Hammersmith & Fulham,,Completed,All Other,"Erection of a single storey rear extension, to the rear of the existing back addition; alterations to the existing basement; installation of slidin doors at ground floor level to the rear and side elevations; replacement of 1no. window at ground floor level in the rear elevation with 1no new window; conversion of the existing 1x1 bedroom self-contained flat into a 1 x 2 bedroom self-contained flat.",60,60,Wandsworth Bridge Road,,SW6 2TH,24/08/2018,31/03/2022,,,2,1,1,1,1,Approved,24/08/2018,,,
16/2142,Brent,,Completed,All Other,"Conversion of existing dwellinghouse into 2 self-contained flats (1 x 2bed and 1 x 3bed) to include the demolition of an existing single storey extension and erection of single storey side infill extension and single storey rear extension,alteration to second floor external door, infilling side facing ground floor window and 1 front rooflight to dwellinghouse",41,41,Streatley Road,,NW6 7LT,03/05/2019,05/05/2021,,,2,1,1,1,1,Approved,09/08/2016,,,
18/05512/FULL1,Bromley,,Completed,All Other,"Demolition of existing building and erection of a replacement two storey building with additional mansard roof level on the site frontage linked with a two storey building to the rear comprising ground floor retail unit (Use Class A1) and 4 two bedroom flats with communal and private amenity space, two car parking spaces, commercial and residential bin stores and cycle storage.",309-311,309-311,Beckenham Road,Beckenham,BR3 4RL,25/02/2019,25/05/2021,,,4,0,4,4,4,Approved,25/02/2019,,,
15/AP/2957,Southwark,,Completed,All Other,Erection of two three bedroom semi-detached three storey houses including basement; with associated off-street parking and private gardens.,REAR OF 60,REAR OF 60,DULWICH VILLAGE,,SE21 7AJ,01/12/2018,23/08/2021,,,2,0,2,2,2,Approved,06/04/2016,,,
16/05287/FUL,Croydon,,Commenced,All Other,"Demolition of existing building and erection of four storey building comprising 4 two bedroom and 3 three bedroom flats, associated parking and refuse store",32A,32A,Reedham Drive,Purley,CR8 4DS,23/08/2019,,,,7,0,7,7,7,Approved,24/03/2017,,,
2019/0740,Hackney,05/07/2019,Completed,All Other,"Conversion and extension of existing property including excavation of additional basement and sunken garden, and rear extensions at basement and ground floor level, insertion of rooflight to create 7 self-contained residential units.",34,34 - 36,ADOLPHUS ROAD,HACKNEY,N4 2AY,27/01/2020,01/01/2022,,,7,1,6,6,6,Approved,27/01/2020,,,/planning/index.html?fa=getApplication&id=31263
17/4565,Brent,,Completed,All Other,"Single storey extension to existing terraced property; erection of a new two storey single family dwelling, and demolition of existing factory to rear and erection of a two storey building, in connection with the creation 7 self-contained units (2 x 1 bed, 2 x 2 bed and 3 x 3 bed) with associated landscaping and provision of bicycle and bin storage.",3 & 3A,3 & 3A,Furness Road,,NW10 4QH,30/03/2021,12/11/2021,,,7,1,6,6,6,Approved,02/02/2018,,,
12350/APP/2019/661,Hillingdon,25/02/2019,Completed,All Other,"Two storey building with habitable roofspace to create 2 x 2-bed, 2 x 1-bed and 1 x studio self contained flats with associated parking and landscaping","THE MANSE, 29","The Manse, 29",FAIRFIELD ROAD,,UB7 8EX,01/11/2021,01/04/2024,,,5,1,4,4,4,Approved,19/07/2019,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=12350/APP/2019/661
18/00130/FUL,Newham,,Completed,All Other,Proposed demolition of existing detached house and erection of six dwelling houses and two flats.,East Ham Jewish Cemetery,East Ham Jewish Cemetery,Marlow Road,East Ham,E6 3QG,01/04/2021,31/03/2022,,,8,1,7,7,7,Approved,17/04/2018,,,
2019/0002/P,Camden,,Completed,All Other,Amalgamation of two flats at basement and ground floor levels,23,23,Hampstead Hill Gardens,,NW3 2PJ,10/06/2019,24/03/2022,,,1,2,-1,-1,-1,Approved,19/03/2019,,,
DM2020/00970,Sutton,08/07/2020,Completed,Prior Approval,Prior Approval for change of use from an office to residential use providing 1 self contained unit.,,177,Gander Green Lane,,SM1 2EZ,31/03/2022,01/04/2022,,,1,0,1,1,1,Approved,02/09/2020,,,https://planningregister.sutton.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=QCUESYKC08L00
0481/18,Redbridge,,Completed,Prior Approval,"Change of Use of ground floor from A2 (Professional, Financial) to C3 (Dwelling). (Summary)",158,158,Hermon Hill,London,E18 1QH,02/11/2020,04/11/2021,,,1,0,1,1,1,Approved,30/04/2018,,,
