LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
16/00198/CEA,Enfield,,Completed,All Other,Use of property as residential care home for up to 5 disabled persons.,,,Leeds Street,,N18 2AA,01/05/2018,01/03/2019,,,1,0,1,1,1,Approved,19/04/2016,,,
17/10366/LDP,Kingston upon Thames,,Completed,All Other,Change of use from retail (Class A1) to mixed use comprising retail (Class A1) on ground floor and dwelling (Class C3) on first floor,46,46,Tolworth Broadway,,KT6 7HR,08/08/2018,12/12/2018,,,1,0,1,1,1,Approved,29/11/2017,,,
18/00841/FUL,Croydon,,Completed,All Other,Demolition of existing detached dwelling: erection of two/three storey building comprising 4 one bedroom and 5 two bedroom flats: formation of vehicular access onto Stoats Nest Road and provision of associated 5 car parking spaces.,1,1,Brighton Road,Coulsdon,CR5 2BF,14/09/2018,01/05/2020,,,9,1,8,8,8,Approved,14/09/2018,,,
15/04447/FULL,Westminster,,Completed,All Other,"dormer windows, first floor rear extension and installation of plant within roof well and installation of lift to rear.",2,2,Inverness Terrace,,W2 3HU,14/03/2016,25/03/2019,,,5,0,5,5,5,Approved,09/02/2016,,,
27994/APP/2018/3264,Hillingdon,,Completed,All Other,Use of existing outbuilding as a separate granny annexe (Application for a Certificate of Lawful Development for an Existing Development),14,14,Devon Way,Uxbridge,UB10 0JS,14/12/2018,14/12/2018,,,1,0,1,1,1,Approved,14/12/2018,,,
15/09276/FULL,Westminster,,Completed,All Other,"Demolition of the existing buildings, redevelopment of site comprising two buildings at ground and two upper levels and excavation of part two/ part three storey basements, to create 1 x 5 bedroom unit and 2 x 1 bedroom units with associated roof gardens and terraces, carparking and cycle parking (site includes 15 Lancelot Place and 1 Trevor Walk).",15,15,Lancelot Place,,SW7 1DR,17/01/2019,01/05/2024,,,3,2,1,1,1,Approved,23/02/2016,,,
2484/14,Redbridge,,Completed,All Other,Demolish existing dwelling and replace with x4 new dwellings (Summary).,1A,1A,Eagle Lane,Wanstead,E11 1PF,11/10/2017,27/07/2018,,,4,0,4,4,4,Approved,27/11/2014,,,
15/2981,Brent,,Completed,Prior Approval,"Prior approval for change of use of ground, first and second floor from office (Use Class B1) to residential (Use Class C3) involving the creation of 17 residential units (14 x one bed flats & 3 x studio flats)","Albion House, 470","Albion House, 470",Church Lane,,NW9 8UA,01/01/2018,01/01/2019,,,17,0,17,17,17,Approved,03/09/2015,,,
15/04654/FULL1,Bromley,,Completed,All Other,"Change of use from Class B8 to C3 and redevelopment of existing site and storage building to form a three bedroom single family dwellinghouse with off-street parking area, front access gates, refuse storage area and courtyard garden.",1a,1a,Birkbeck Road,Beckenham,BR3 4SL,11/04/2016,24/05/2018,,,1,0,1,1,1,Approved,25/01/2016,,,
123232,Brent,,Completed,All Other,emolition of existing 3 single storey garages and erection of a proposed two-storey dwellinghouse with basement fronting onto 2 Woodville Road with associated landscaping.,"Garages opposite 2,","Garages opposite 2,",Woodville Road,London,NW6,26/10/2015,11/10/2018,,,1,0,1,1,1,Approved,14/05/2014,,,
C2017/76805,Sutton,,Completed,All Other,Erection of 2 storey 4-bed semi-detached dwelling including conversion of loft space and formation of rear dormer.,33,33,SPENCER ROAD,,CR4 4JP,,31/05/2018,,,1,0,1,0,1,Approved,21/06/2017,,,
2017/6236,Wandsworth,,Completed,Prior Approval,Determination as to whether prior approval is required for change of use from retail (Class A1) to 1 x 2-bedroom flat (Class C3).,Du Cane Court Shop Du Cane Court,Du Cane Court Shop Du Cane Court,Balham High Road,,SW17 7JA,31/03/2018,31/03/2019,,,1,0,1,1,1,Approved,08/01/2018,,,
15/05735/FUL,Enfield,,Completed,All Other,Subdivision of site and erection of semi detached 2-bed single family dwelling with solar panels together with extension to the roof at the side of existing dwelling.,31,31,Broadoak Avenue,Enfield,EN3 6TU,12/08/2016,18/07/2018,,,1,0,1,1,1,Approved,12/08/2016,,,
2017/2790,Hackney,,Completed,Prior Approval,Prior notification for change of use from Class B1(a) (offices) to Class C3 residential to provide a one bedroom flat at basement and ground floor levels,22,22,Mare Street,,E8 4RT,22/08/2017,20/09/2018,,,1,0,1,1,1,Approved,21/08/2017,,,
18/02551/CLE,Newham,,Completed,All Other,Certificate of lawfulness for the existing use as residential C3 use.,1,1,Channelsea Road,Stratford,E15 2SX,,31/03/2019,,,1,0,1,0,1,Approved,11/10/2018,,,
71303/APP/2015/3867,Hillingdon,,Completed,All Other,"Two storey, 3-bed, detached dwelling involving installation of vehicular crossover to front, associated parking and amenity space",Land forming part of Grove Bay,Land forming part of Grove Bay,Grove Lane,Hillingdon,UB8 3RG,01/07/2017,18/05/2018,,,1,0,1,1,1,Approved,31/12/2015,,,
P0945.16,Havering,,Completed,All Other,2 Storey detached dwelling with accommodation in roof space and outbuilding for swimming pool/gym. Wall/railings to the front of the property.,9,9,Woodlands Avenue,Hornchurch,RM11 2QT,31/03/2017,05/06/2018,,,1,0,1,1,1,Approved,01/11/2016,,,
DC16/099221,Lewisham,,Completed,Prior Approval,"Prior Approval for the change of use from Use Class B1(a) (offices) to Use Class C3 (residential) of the first floor into 5 x one bedroom self-contained flats at 42 Sydenham Road, SE26 pursuant with Class O, Part 3, Schedule 2 of the Town and Country Planning (General Permitted Development) Order 2015 (as amended).",42,42,SYDENHAM ROAD,LONDON,SE26 5QF,10/08/2017,08/03/2019,,,5,0,5,5,5,Approved,31/01/2017,,,
17/05397/FUL,Lambeth,,Completed,All Other,"Erection of ground floor single storey rear extensions and mansard roof extensions at 19, 21 & 23 Concanon Road to create 1x 2-bed and 2x 1-bed new residential units within each property.",19-23,19-23,Concanon Road,London,SW2 5SY,05/06/2018,31/01/2019,,,3,0,3,3,3,Approved,05/06/2018,,,
132537,Brent,,Completed,All Other,"Demolition of existing industrial buildings and construction of 26 residential units comprising of 9 two-storey dwellinghouses (3-bedroom),1 part two/part three-storey dwellinghouse (3-bedroom) and 16 flats within a part two/part three-storey block (4x 1-bed, 10 x 2-bed and 2 x 3-bed) with associated access, parking, amenity space and landscaping and subject to a Deed of Agreement dated 2nd July 2014 under Section 106 of the Town and Country Planning Act 1990, as amended","THAMES WATER DEPOT AND TRAINING SH, 225","THAMES WATER DEPOT AND TRAINING SH, 225",Harlesden Road,London,NW10 3SD,06/03/2017,01/12/2018,,,26,0,26,26,26,Approved,15/07/2014,,,
PA/15/01561,Tower Hamlets,,Completed,All Other,"Construction of roof extension and rear extension at ground, first, second and third floors; excavation at basement level; increase in commercial floorspace at ground and basement floors; and conversion of upper floors to 2 x 2-bed flat and 1 x 3-bed flat.",220,220,Brick Lane,,E1 6SA,21/09/2017,13/11/2018,,,2,0,2,2,2,Approved,21/08/2015,,,
16/03925/PRJ,Enfield,,Completed,Prior Approval,Change of use of first floor from offices (B1a) to 1-bed flat (C3),7,7,Aldermans Hill,,N13 4YD,01/01/2018,30/05/2018,,,1,0,1,1,1,Approved,07/11/2016,,,
F/02952/13,Barnet,,Completed,All Other,Erection of two-storey building to create 16 one bedroom sheltered housing self-contained residential,41,41,Wilmot Close,East Finchley,N2 8HP,01/01/2016,01/12/2018,,,16,0,16,16,16,Approved,14/10/2013,,,
15/04756/FUL,Lambeth,,Completed,All Other,Demolition of existing buildings at 27-29 New Park Road and construction of a 5 storey building comprising 1 no. ground floor retail unit (Use Class A1) and 8no. flats (Use Class C3); and 1no. detached 2 storey mews house (Use Class C3) at the rear of the site together with installation new windows to the side and rear elevations of the first floor flat at No. 23-25 New Park Road and associated internal alterations.,23-29,23-29,New Park Road,London,SW2 4DU,01/05/2017,17/11/2018,,,9,0,9,9,9,Approved,18/12/2015,,,
15/03845/P,Croydon,,Completed,All Other,Erection of detached octagonal single storey four bedroom bungalow with basement and detached garage,Land R/O 119-121a,Land R/O 119-121a,Foxley Lane,Purley,CR8 3HB,01/10/2018,28/02/2019,,,1,0,1,1,1,Approved,16/10/2015,,,
2017/4624,Wandsworth,,Completed,All Other,"Change of use of ground floor from Class B1(a) (office) to Class C3 (residential) and alterations including erection of two-storey front bay extension, relocation of front door, gable extension to main roof and back addition and mansard roof extension to main rear roof to create a single dwellinghouse.",69,69,Vant Road,,SW17 8TG,22/02/2018,31/03/2019,,,1,0,1,1,1,Approved,22/02/2018,,,
2012/3916,Hackney,,Completed,All Other,"Demolition of all existing buildings and redevelopment to provide 49 residential units (14 x 1 bed, 17 x 2 bed, 10 x 3 bed and 8 x 4 bed) in a range of buildings of part 2-, part 3-, part 4-, part 5- and part 6 -storeys in height, together with 750 sq.m (Gross Internal Area) of commercial floorspace (Use Class B1 (a) Offices (b) Research and Development or (c) Light Industrial) and associated hard and soft landscaping works, highways, access, disabled parking, cycle parking and infrastructure works.",22 - 44,22 - 44,London Lane,,E8 3PR,01/10/2016,31/03/2019,,,49,0,49,49,49,Approved,20/06/2013,,,
B/03812/14,Barnet,,Completed,Prior Approval,Change of use (1st Floor) from B1 office to C3 residential (3 Units),1324-1326,1324-1326,High Road,,N20 9HJ,01/01/2017,01/08/2018,,,3,0,3,3,3,Approved,09/09/2014,,,
12/AP/2707,Southwark,,Completed,All Other,"Conversion of dwelling house into two flats (a 2-bedroom flat to the ground floor and a 3-bedroom flat on the first and second floors),",49-51,49-51,Ambergate Street,,SE17 3RY,22/04/2015,08/08/2018,,,2,0,2,2,2,Approved,12/10/2012,,,
2016/4593,Wandsworth,,Completed,All Other,"Erection of front and rear second floor extensions and addition of roof extension to create third floor, addition of balconies with safety railings and side privacy screens and internal alterations to create 2 additional flats (total of 6 flats, 4 x 1-bed and 2 x 2-bed flats).",303,303,Balham High Road,,SW17 7BA,18/10/2017,04/07/2018,,,2,0,2,2,2,Approved,25/11/2016,,,
15616/APP/2017/1196,Hillingdon,,Completed,All Other,Change of use from offices (Use Class B1) to 3 x 2-bed and 1 x 1-bed self- contained flats with associated parking and cycle/waste storage,Rotary House,Rotary House,Breakspear Road,Ruislip,HA4 7ST,17/07/2017,01/04/2019,,,4,0,4,4,4,Approved,17/07/2017,,,
2017/0498,Wandsworth,,Completed,Prior Approval,Determination as to whether prior approval is required for change of use of first floor level from financial and professional services (Class A2) to residential (Class C3) to provide 2 x 1 bedroom flats.,128,128,Balham High Road,,SW12 9AA,17/04/2018,04/12/2018,,,2,0,2,2,2,Approved,21/03/2017,,,
18/2639/PNO,Barnet,,Completed,Prior Approval,Change of use from Class B1 (office) to Class C3 (Residential) (2 Units),707,707,High Road,West Finchley,N12 0BT,15/11/2018,30/11/2018,,,2,0,2,2,2,Approved,12/11/2018,,,
2016/1738,Wandsworth,,Completed,All Other,Alterations including erection of an additional storey onto the existing three-storey building to provide four flats (2 x 2-bedroom and 2 x 1- bedroom).,Messenger Court 23,Messenger Court 23,Upper Richmond Road,,SW15 2RF,31/03/2018,20/07/2018,,,4,0,4,4,4,Approved,28/06/2016,,,
2018/0849/P,Camden,,Completed,All Other,Use of the building as 4 x 2 bed and 4 x 1 bed self-contained flats (Class C3),337,337,Finchley Road,,NW3 6EP,02/05/2018,02/05/2018,,,8,0,8,8,8,Approved,02/05/2018,,,
15/02118/FUL,Barnet,,Completed,All Other,Change of use from Class B1 to warehouse (ground floor) and Class B1 to 1x two bedroom unit and 1x one bedroom unit (first floor),158B,158B,Deans Lane,Hale,HA8 9NT,,13/04/2018,,,2,0,2,0,2,Approved,08/05/2015,,,
15/05785/FUL,Barnet,,Completed,All Other,Erection of a single storey detached house with associate parking,Land To The Rear Of 2-4,Land To The Rear Of 2-4,Oakleigh Crescent,,N20 0BS,01/02/2017,01/02/2019,,,1,0,1,1,1,Approved,09/11/2015,,,
2016/3329/P,Camden,,Completed,All Other,Change of use from retail (Class A1) to residential (Class C3) to create 1 no. self-contained 1-bed flat at ground and basement level,112,112,Malden Road,,NW5 4BY,26/07/2016,10/03/2019,,,1,0,1,1,1,Approved,20/07/2016,,,
14/P0615,Merton,,Completed,All Other,ERECTION OF ADDITIONAL STOREY ON ROOFTOP OF UPTON COURT TO CREATE NEW 2 BED FLAT,3 Upton Court,3 Upton Court,The Downs,,SW20 8JB,08/05/2017,13/07/2018,,,1,0,1,1,1,Approved,18/06/2015,,,
16/13050/FUL,Kingston upon Thames,,Completed,All Other,"Erection of single storey rear extensions to No.11 and change of use from care home (C2) to 5 bedroom residential dwelling (C3). Demolition and rebuild of existing two storey side extension to create 5x2 bed and 1x3 bed flats, provision of associated car/cycle parking and landscaping.",11 (Former Lingfield Avenue Care Home),11 (Former Lingfield Avenue Care Home),Lingfield Avenue,,KT1 2TL,01/08/2017,18/01/2019,,,7,0,7,7,7,Approved,19/05/2017,,,
17/4440,Brent,,Completed,All Other,Mansard roof extensions to main roof and rear projection to create 1 self contained flat,19,19,Malvern Road,,NW6 5PS,20/06/2018,31/03/2019,,,1,0,1,1,1,Approved,06/02/2018,,,
16/P2211,Merton,,Completed,All Other,ERECTION OF NEW 2 BEDROOM DWELLING HOUSE,10,10,Pentney Road,,SW19 4JE,03/07/2017,23/09/2018,,,1,0,1,1,1,Approved,20/07/2016,,,
17/P0608,Merton,,Completed,All Other,"CONVERSION OF END OF TERRACE HOUSE TO CREATE 4 x FLATS INVOLVING THE ERECTION OF A TWO STOREY SIDE EXTENSION, SINGLE STOREY REAR EXTENSION, REAR ROOF EXTENSION WITH DORMER ON THE SIDE ROOFSLOPE AND THE SUBDIVISION OF EXISTING REAR GARDEN TO PROVIDE AMENITY SPACE AND CAR PARKING",48,48,Elm Gardens,Mitcham,CR4 1LY,04/03/2018,04/03/2019,,,4,1,3,3,3,Approved,07/04/2017,,,
17/03828/FULL1,Bromley,,Completed,All Other,Part Demolition of existing timber frame barns and stores and construction of new extension to existing stable block to create two bedroom residential unit ancillary to the main house.,Petleys,Petleys,Luxted Road,Downe,BR6 7JS,10/08/2017,14/12/2018,,,1,0,1,1,1,Approved,26/09/2017,,,
0818/16,Redbridge,,Completed,All Other,Demolition of existing three-bedroom house. New two storey development comprising of five flats including bike & bin storage and associated parking and landscaping (Summary).,191,191,Whitehall Road,Woodford Green,IG8 0RH,25/04/2017,11/01/2019,,,5,1,4,4,4,Approved,28/06/2016,,,
15/06414/FUL,London Borough of Barnet,21/10/2015,Completed,All Other,Conversion from D2 (Leisure) use to C3 (Residential) use at First and Second Floors and creation of additional storey to facilitate 21 no. self-contained flats including Cycle and Refuse Storage,,706,High Road,North Finchley,N12 9QL,01/10/2017,01/09/2018,,,21,0,21,21,21,Approved,12/07/2016,,,
DC15/092113,Lewisham,,Completed,All Other,"The demolition of the first floor at 70-72 Rushey Green SE6 and the construction of a part-single/ part-two/ part-three storey extension over the existing ground floor commercial unit to provide 5 one-bedroom and 1 two bedroom self-contained flats, and 1 two bedroom self-contained maisonette, together with refuse and cycle storage provision.",70,70,RUSHEY GREEN,,SE6 4JD,,01/06/2018,,,7,0,7,0,7,Approved,29/10/2015,,,
17/00928/FUL,Croydon,,Completed,All Other,Alterations to include erection of single storey front extension and formation of one bedroom flat with new front elevation and access to building.,3,3,Hermitage Lane,South Norwood,SE25 5HH,10/10/2018,05/02/2019,,,1,0,1,1,1,Approved,30/06/2017,,,
15/01381,Newham,,Completed,All Other,Proposed 2 x 2 bed maisonettes,33,33,New Barn Street,Plaistow,E13 8JZ,01/04/2017,31/03/2019,,,2,0,2,2,2,Approved,30/07/2015,,,
15/P0722,Merton,,Completed,All Other,"CREATION OF 5 x DWELLINGS, COMPRISING THE CONVERSION OF EXISTING SURGERY TO PROVIDE 4 DWELLINGS AND THE ERECTION OF AN ADDITIONAL TWO STOREY DETACHED DWELLINGHOUSE",153-159,153-159,Cannon Hill,Raynes Park,SW20 9BZ,01/02/2017,29/10/2018,,,5,0,5,5,5,Approved,08/05/2015,,,
14/03434/P,Croydon,,Completed,All Other,Demolition of garage building; erection of 4 bedroom two-storey detached house with attached double garage; provision of 2 car parking spaces,Land R/o 37-41,Land R/o 37-41,Pollards Hill South,,SW16 4DG,28/03/2017,28/02/2019,,,1,0,1,1,1,Approved,05/11/2014,,,
16/06896/FUL,Lambeth,,Completed,All Other,Demolition of the existing building and the erection of a 5 storey building to provide of a replacement retail unit (Use Class A1) at ground floor level and 5 residential units (Use Class C3) at ground (rear) and on the upper floors together with provision for cycle and refuse storage.,23-25,23-25,New Park Road,,SW2 4DU,29/08/2017,17/11/2018,,,5,0,5,5,5,Approved,21/03/2017,,,
16/03381/P,Croydon,,Completed,All Other,"Alterations; construction of second floor, dormer extension in rear roof slope and rear extensions; use of first, second and third floors as 1 x one bedroom and 1 x two bedroom flats",14,14,Clyde Road,Croydon,CR0 6SU,31/03/2017,28/03/2019,,,2,0,2,2,2,Approved,24/10/2016,,,
18/0112/MA,Greenwich,,Commenced,All Other,"An application submitted under Section 73 of the Town & Country Planning Act 1990 for a minor material amendment in connection with the planning permission 16/3328/F, dated 22/06/2017 for the demolition of existing buildings and construction of a part 4/part 5 storey building including basement comprising flexible A1/A2/B1 at ground and lower ground floor level and 9 self-contained flats above to allow: - Alteration of residential mix to be 1x1-bed, 6x2-bed, 1x3-bed and 1x4-bed. - Alteration of ground and first floor to provide 2x2 storey maisonettes with private entrances within new residential mix. - Alteration to commercial unit floor space, service entrance and refuse. - Alteration to ground floor residential entrance. - Alteration to residential refuse area. - Omission of balcony from central area of third floor on Bardsley Lane. - Alteration to layout of unit 8. - Alteration to the alignment of fourth floor level on eastern elevation to suit new core design.","258-260 Creek Road, Deptford, London, SE10 9SW",,,,SE10 9SW,11/01/2016,,,,10,0,10,1,1,Approved,18/10/2018,,,
16/04259/FULL1,Bromley,,Completed,All Other,Proposed erection of a two storey two bedroom dwelling,2,2,The Avenue,Bickley,BR1 2BT,30/07/2018,08/02/2019,,,1,0,1,1,1,Refused,27/09/2017,,,
P0677.14,Havering,,Completed,All Other,Proposed conversion of an existing 2 storey extension of No.165 St Andrews Avenue into a 2 storey dwellinghouse.,165,165,St Andrews Avenue,Elm Park,RM12 5ED,28/05/2018,04/04/2019,,,1,0,1,1,1,Refused,28/05/2015,,,
15/00481/FUL,Lambeth,,Completed,All Other,"Change of use of the upper floors of the Public House (Use Class A4) to residential (Use Class C3), involving the erection of single storey extensions at the first floor level including the formation of balconies with privacy screens at first and second floor levels to provide 4 self- contained residential units. Erection of a single storey ground floor rear infill extension to the public house and installation of a roof cover over the existing rear yard.",17,17,Sidney Road,,SW9 0TP,20/01/2018,22/11/2018,,,4,0,4,4,4,Refused,11/09/2017,,,
28388/APP/2016/3332,Hillingdon,,Completed,All Other,"First and second floor rear extension, conversion of roofspace to habitable use to include 3 x front dormers, 4 x side dormers and change of use from Use Class A1 (Retail) to Use Class C3 (Residential) to create 6 x 2-bed and 3 x 1-bed self-contained flats, balustrade to rear to from communal terrace and alteration to bin/cycle storage.",178 - 182,178 - 182,High Street,Ruislip,HA4 8LW,31/07/2017,21/08/2018,,,9,0,9,9,9,Refused,25/07/2017,,,
14/3416,Brent,,Completed,All Other,"Demolition of side garage and shed, erection of part single and part 2 two storey rear extension and creation of a new vehicular crossover to existing dwellinghouse and erection of an attached 2 storey 2 bedroom dwellinghouse with associated car parking, hard and soft landscaping and alterations to front boundary wall",160,160,Chaplin Road,Wembley,HA0 4UT,26/06/2017,23/05/2018,,,1,0,1,1,1,Refused,01/07/2015,,,
4148/17,Redbridge,,Completed,All Other,"Demolition of existing public house. Erection of four storey building to provide ground floor commercial unit with 15 flats (7 x 1 bedroom, 7 x 2 bedrooms, 1 x 3 bedrooms) on floors above, ancillary parking and landscaping (retrospective) (summary).","Rendezvous Bar And Grill, 1149","Rendezvous Bar And Grill, 1149",High Road,Chadwell Heath,RM6 4AT,06/11/2018,06/11/2018,,,15,0,15,15,15,Refused,06/11/2018,,,
J0007.16,Havering,,Completed,Prior Approval,Prior Approval application for the conversion of rear offices into 2 residential studios units.,113,113,Upminster Road South,Rainham,RM13 9AA,16/08/2018,16/08/2018,,,2,0,2,2,2,Refused,21/04/2017,,,
15/01546/RMA,Barnet,,Completed,All Other,"Reserved matters application seeking approval of appearance, landscaping, layout and scale for Phase 4a of the Mill Hill East development pursuant to Outline planning permission reference H/04017/09 dated: 22/9/2011, involving the erection of 114 units 6 x 5 bedroom houses, 37 x 4 bedroom houses, 12 x 3 bedroom houses, 50 x 2 bedroom apartments and 9 x 1 bedroom apartments together with details to discharge the requirements of: Conditions 5 (Reserved matter details), 8 (Affordable housing), 26 (Access points), 27 (Details of Estate Roads), 29 (Internal access roads), 32 (Shared Footways/ Cycleways), 35 (Petrol/oil interceptors), 48 (Open space), 52 (Children's playing space), 69 (Noise from Plant), 70 (Home standards), 80 (Sustainable homes), 83 (Grey water/rainwater recycling) and 85 (Green/brown roofs). (AMENDED PLANS)",Millbrook Park (Former Inglis Barracks) Phase 4A,,Bittacy Hill,Mill Hill,NW7 1NX,01/01/2016,01/02/2019,,,114,0,114,114,114,Approved,01/07/2015,,,
15/01605/FUL,Barnet,,Completed,All Other,Partial demolition and extension to the rear/side of existing dwelling at No.40 Loring Road and construction of a new detached one and a half storey 4-bedroom dwelling with parking to the rear,Land at 40,Land at 40,Loring Road,Oakleigh,N20 0UH,01/01/2016,17/10/2018,,,1,0,1,1,1,Refused,16/12/2015,,,
16/13182/FUL,Kingston upon Thames,,Completed,All Other,Erection of first floor side extension and conversion of existing garage to facilitate extension to upper ground floor flat and create 1 x 1 bed self contained unit at lower and upper ground floor.,"Flat 6, 12","Flat 6, 12",Springfield Road,,KT1 2SA,08/01/2018,01/08/2018,,,1,0,1,1,1,Refused,02/08/2017,,,
2157/10,Redbridge,,Completed,All Other,"EXTENSION TO TIME LIMIT IMPOSED ON APPLICATION NO. 0443/09: Revised layout reducing commercial units from six to four on ground floor and from ten to four on first floor, revised layout of Flat no. 5 and associated revisions to elevations, which amended application no. 3385/06 for a mixed use scheme A1/A2 and four storey residential block with basement.",210,210,Ilford Lane,Ilford,IG1 2LW,02/10/2010,13/12/2018,,,7,0,7,7,7,Approved,02/10/2010,,,
17/01442/FUL,Croydon,,Completed,All Other,"Demolition of the existing building and erection of three storey building with accommodation in roofspace comprising 3 x 2 bedroom and 4 x 3 bedroom flats, 2 x 3 bedroom semi-detached houses and 1 x 4 bedroom detached house: formation of associated access, parking, refuse and cycle storage.",11A,11A,Harewood Road,South Croydon,CR2 7AT,14/09/2018,14/08/2020,,,10,1,9,9,9,Refused,14/09/2018,,,
13/03467/FULL1,Bromley,,Completed,All Other,Erection of five storey building comprising 74 residential units; A1 retail; A3 cafe/ restaurant and a D1 creche in place of Block A03 forming part of the approved planning permission 09/01664 for the redevelopment of the Dylon site,Block A03 Dylon International Ltd.,Block A03 Dylon International Ltd.,Worsley Bridge Road,Beckenham,SE26 5HD,04/01/2016,29/10/2018,,,74,0,74,74,74,Refused,16/02/2015,,,
13/00342/FUL,Bexley,,Completed,All Other,Erection of a part one/part two storey side and rear extension to form one x 4 bed dwelling and alterations to existing property to provide a 3 bed dwelling with associated amenities.,"Land adjacent, 15","Land adjacent, 15",Penhill Road,Bexley,DA5 3EP,19/01/2017,11/05/2018,,,1,0,1,1,1,Refused,21/01/2014,,,
2016/01163/FUL,Hammersmith and Fulham,,Completed,All Other,"Demolition of the existing building and erection of a replacement part one, part three and part four storey building comprising of 355.1 sqm of flexible use (Class A1, A2 and B1) commercial floorspace at ground floor level, 2 x one bedroom, 5 x two bedroom and 2 x three bedroom self-contained flats together with the formation of roof terraces over first, second and third floor levels; associated landscaping.",765 - 767,765 - 767,Harrow Road,College Park And Old Oak,NW10 5NY,30/05/2017,31/03/2019,,,9,0,9,9,9,Refused,20/02/2017,,,
2017/0438,Hackney,,Completed,All Other,Erection of a single-storey extension at fifth floor level fronting Boleyn Road above existing building to facilitate creation of 1-bed flat; associated outdoor terraces and associated cycle storage,1-2,1-2,Kingsland Green,,E8 2JZ,15/05/2018,31/10/2018,,,1,0,1,1,1,Refused,19/10/2017,,,
585/APP/2016/3733,Hillingdon,,Completed,All Other,"Reserved matters (layout, scale, appearance and landscaping) for the erection of 58 dwellings together with associated parking and landscaping, in compliance with conditions 2 and 3 for Phase 6 of planning permission ref: 585/APP/2015/848 (Variation of condition 5 of planning permission ref: 585/APP/2009/2752 dated 18/01/2012 (redevelopment of former RAF Uxbridge site) to amend approved plans and drainage strategy regarding the Town Centre Extension phase of the development).",Former RFF Uxbridge Phase 6,Former RFF Uxbridge Phase 6,Hillingdon Road,Uxbridge,UB8 1NH,26/09/2017,13/03/2020,,,132,0,132,132,124,Approved,27/07/2017,,,
PA/14/03427,Tower Hamlets,,Completed,All Other,Application under S73 of the Town and Country Planning Act for minor material amendment of Condition 2 of planning permission PA/11/00475 dated 22/9/2011 to demolish an existing church and community hall and erect a new 3/4 storey building consisting of a church and community Hall and creation of residential dwellings and parsonage.,"Former St Lukes House and Church, 36","Former St Lukes House and Church, 36",Strafford Street,,E14 8LT,13/02/2015,03/10/2018,,,1,0,1,1,1,Approved,12/02/2015,,,
15/07094/FULL,Westminster,,Commenced,All Other,Amalgamation of Flats J and K at 3rd floor level to form a single 3 bedroom flat. Alterations to front and rear windows at 3rd floor level. Alterations at roof level associated with the installation of an air conditioning unit and associated screen.,45,45,Eaton Square,,SW1W 9BD,,,,,1,2,-1,0,1,Approved,26/10/2015,,,
2015/0591,Wandsworth,,Completed,All Other,"Redevelopment of the site to provide a mixed-use development comprising 839 residential units, including affordable housing; approximately 5,700sqm of flexible commercial floorspace including retail, financial and professional services, cafe/restaurant, offices, education, community and leisure (A1/A2/A3/B1/D1/D2) uses within buildings ranging from 2 to 26 storeys high; together with landscaped private amenity space and public realm, including publicly accessible routes through the site; an energy centre; basement car parking; basement and ground level cycle parking; refuse storage and servicing; vehicular access and demolition of remaining single-storey structures along the western boundary of the site, excluding the telecommunications equipment. An Environmental Statement has been submitted with the application under The Town and Country Planning (Environmental Impact Assessment) Regulations 2011.","Battersea Gasholders Site, 101","Battersea Gasholders Site, 101",Prince of Wales Drive,,SW8 4BL,19/10/2016,30/09/2019,,,839,0,839,838,120,Approved,18/09/2015,,,
2017/0560,Wandsworth,,Completed,All Other,"Variation of condition 6 (in accordance with approved drawings) of planning permission dated 21/01/2017, ref 2016/4977 [for variation of condition 9 of planning permission dated 04/05/2016, ref 2015/2601 (Demolition of the existing building and the erection of a new two to five-storey building with basement, comprising 913.6sqm of basement and ground floor with use(s) as specified in the approved conditions and approved plans, and 15 flats (1 x 3-bedroom and 14 x 2-bedroom), with balconies and a roof terrace above); to add Use Class A2 at basement and ground floor levels]. Condition 6 is sought to be varied to allow some changes to elevations along the Putney High Street and Montserrat frontages; alterations to window arrangement on Montserrat Road frontage, and at third floor level rear elevation; alterations to position of the plant on the roof; re-positioning of lift shaft; addition of an extra flue on roof, and some changes to layout, including relocation of internal plant to basement; relocation of cycle store and bin store; reduction of lift/stair core; amendment to commercial area layout; increase in size of flat 13 to a 3-bedroom flat, with minor amendments to some other flat layouts.",89-93,89-93,Putney High Street,,SW15 1SR,07/09/2017,30/01/2019,,,15,0,15,15,15,Approved,06/09/2017,,,
17/07169/RESMAT,Westminster,,Completed,All Other,"Reserved matters pursuant to Condition 2 of outline permission dated 12 March 2018 (RN:17/07176/OUT) for siting, design and external appearance of the buildings within Phase 5b including details of the areas to be used for each land use and internal layouts (including individual room uses for residential accommodation). Vehicular and pedestrian accesses to the buildings and the servicing and parking arrangements for Phase 5b, as well as the hard and soft landscaping for Phase 5b where not already approved in detail.",Phase 5b,Phase 5b,Chelsea Bridge Road,,SW1W 8RF,13/04/2018,01/12/2018,,,6,0,6,6,6,Approved,13/04/2018,,,
